epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.6137611053042942,0.3798,0.8022513826052348,0.8002948833889432,0.29208888891008167,0.41323216308487787,0.9064929386668735,0.03137257695198059,0.042227761157353716,0.7086128297381931,32.74289779999526,0.19999999999999998,0.21994318181818182,352,1,0.5994,0.328125,0,,,,,0,0,0.0,32.74289779999526,9.631497100024717,12.04413980001118,0
12,fgsm_zero,1.6185463331222534,0.38288888890478345,0.8005333901511298,0.799757608180576,0.2867111111164093,0.4151449362066057,0.9051089467472501,0.03137257695198059,0.0414619011176957,0.707077160718706,34.085134499997366,0.21999999999999997,0.2399431818181818,352,1,0.6064,0.34375,0,,,,,0,0,0.0,34.085134499997366,9.32938079998712,12.05563409999013,0
13,fgsm_zero,1.6198471346961127,0.3826888888888889,0.8016722142855326,0.8003584253417121,0.28933333333863154,0.4148558663315243,0.9060325515641107,0.03137257695198059,0.040565382202466325,0.7045504742622376,33.70349039998837,0.24,0.2599431818181818,352,1,0.6098,0.31796875,0,,,,,0,0,0.0,33.70349039998837,9.648139700002503,12.026994899992133,0
14,fgsm_zero,1.628430769581265,0.37793333332273693,0.7957379732131958,0.7989604944123162,0.2881555555714501,0.4108260816468133,0.9068117238362631,0.03137257695198059,0.03977738878859414,0.7016816327730815,33.05649999997695,0.26,0.2799431818181818,352,1,0.5516,0.31953125,0,,,,,0,0,0.0,33.05649999997695,8.962735200009774,12.277817599999253,0
15,fgsm_zero,1.6329669520907932,0.37562222224871317,0.7975864616394043,0.7994274429321289,0.2896222222222222,0.4151483040597704,0.9055776679886712,0.03137257695198059,0.04142128803200192,0.7068084853490194,32.409257200022694,0.27999999999999997,0.2999431818181818,352,1,0.5552,0.3515625,0,,,,,0,0,0.0,32.409257200022694,8.820693099987693,11.753863799996907,0
16,fgsm_zero,1.6294560963312785,0.37680000002649094,0.7964643868870205,0.798525691403283,0.29082222223811677,0.4174906132115258,0.9078048145824008,0.03137257695198059,0.0418509060257011,0.7072942681100634,32.80590159998974,0.3,0.2800568181818182,352,1,0.59,0.34375,0,,,,,0,0,0.0,32.80590159998974,9.097814599983394,12.336668000003556,0
17,fgsm_zero,1.601619356282552,0.38893333333333335,0.7884010602951049,0.7942921776135763,0.29020000000529816,0.4219899351331923,0.906164580408732,0.03137257695198059,0.039766212485233945,0.7026967880566914,32.463067599979695,0.27999999999999997,0.2600568181818182,352,1,0.6236,0.35625,0,,,,,0,0,0.0,32.463067599979695,8.861152900004527,12.254957099998137,0
18,fgsm_zero,1.5860485365125867,0.3945777777671814,0.7861417705429925,0.791147994348738,0.2909777777777778,0.4275185174730089,0.9078546498298645,0.03137257695198059,0.039678944151931336,0.7022255766656663,33.013655299990205,0.26,0.2400568181818182,352,1,0.6286,0.36171875,0,,,,,0,0,0.0,33.013655299990205,9.430283099994995,12.05074340000283,0
19,fgsm_zero,1.5578890615463257,0.40753333332273695,0.7715590874460009,0.7846410732693142,0.289622222216924,0.43195949624909297,0.9066362042850918,0.03137257695198059,0.03952454488012526,0.7022831259833442,33.492242799984524,0.24,0.22005681818181821,352,1,0.6214,0.31953125,0,,,,,0,0,0.0,33.492242799984524,10.361223300016718,12.623653699993156,0
20,fgsm_zero,1.5431753726323445,0.40951111112700567,0.7675677507612441,0.7825438929133945,0.29586666668256123,0.43529030299716526,0.9050872806972927,0.03137257695198059,0.03849609970847766,0.6993442358970642,33.24235200000112,0.22,0.20005681818181814,352,1,0.658,0.37890625,0,,,,,0,0,0.0,33.24235200000112,9.972758799995063,11.989249999984168,0
21,fgsm_zero,1.516984343210856,0.41757777777777777,0.7590473144743177,0.7752960772408379,0.29306666666931575,0.43787052495214673,0.9043589466094971,0.03137257695198059,0.037413505415121714,0.6966713857862684,34.04496619998827,0.2,0.18005681818181815,352,1,0.6544,0.36953125,0,,,,,0,0,0.0,34.04496619998827,8.84319250000408,12.19445840001572,0
22,fgsm_then_pgd2_same_epoch_no_replay,1.464576757558187,0.4408,0.6938532018413146,0.7497047038873037,0.284296875,0.43171765173474946,0.9042115328709285,0.03137257695198059,0.0369539479414622,0.6969949450095495,34.37643510001362,0.18000000000000002,0.16005681818181816,352,1,0.681,0.34375,1,22,7692,,7692,52,0,0.0,34.37643510001362,8.67231520000496,11.860997299983865,0
23,pgd2,1.3738587207158406,0.4785333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.50657810000121,0.16000000000000003,0.14005681818181817,nan,nan,0.7098,0.375,0,22,7692,,,0,0,0.0,43.50657810000121,9.117766700015636,11.705570199992508,0
24,pgd2,1.3276022326575385,0.4932888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.45587350000278,0.13999999999999996,0.12005681818181817,nan,nan,0.712,0.3421875,0,22,7692,,,0,0,0.0,43.45587350000278,9.306122999987565,12.133581500005675,0
25,pgd2,1.2821087621264988,0.5099777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.78502880001906,0.11999999999999997,0.10005681818181818,nan,nan,0.7364,0.378125,0,22,7692,,,0,0,0.0,43.78502880001906,10.089918199984822,12.38382879999699,0
26,pgd2,1.239710742272271,0.5264888888888889,nan,nan,nan,nan,nan,nan,nan,nan,44.345000000001164,0.09999999999999998,0.08005681818181817,nan,nan,0.7616,0.41875,0,22,7692,,,0,0,0.0,44.345000000001164,9.179046000004746,12.011103199998615,0
27,pgd2,1.1875384417215984,0.5436888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.97960989997955,0.07999999999999997,0.06005681818181818,nan,nan,0.7752,0.446875,0,22,7692,,,0,0,0.0,43.97960989997955,9.181310099986149,12.01189439999871,0
28,pgd2,1.1321517721811931,0.5638888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.70976610001526,0.059999999999999984,0.040056818181818186,nan,nan,0.8006,0.453125,0,22,7692,,,0,0,0.0,43.70976610001526,9.187126900011208,11.857104800001252,0
29,pgd2,1.0574999321831597,0.5896888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.6706427000172,0.03999999999999999,0.020056818181818193,nan,nan,0.8118,0.45390625,0,22,7692,,,0,0,0.0,43.6706427000172,8.838516099989647,11.826937000005273,0
30,pgd2,0.9626034427642822,0.6250888888888889,nan,nan,nan,nan,nan,nan,nan,nan,44.703121700003976,0.019999999999999993,5.681818181819675e-05,nan,nan,0.835,0.4921875,0,22,7692,,,0,0,0.0,44.703121700003976,9.173317800014047,12.898813899984816,0
