epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.211507721710205,0.16502222224341498,0.7166665419684516,0.7412161950747173,0.21902222221957313,0.21384560679329767,0.914600222799513,0.03137257695198059,0.11813886909484864,0.7900482639524672,33.61918110004626,0.0,0.019943181818181818,352,1,0.3522,0.25546875,0,,,,0,0.0,33.61918110004626,8.426629699999467,11.501878099981695,0
2,fgsm_zero,1.9899670559777154,0.24715555557145014,0.903254081747267,0.8427628834300571,0.21622222223016951,0.25540887157652115,0.9144804444630941,0.03137257695198059,0.062341958387030494,0.7356111977259318,32.76992839993909,0.02,0.039943181818181815,352,1,0.3886,0.2546875,0,,,,0,0.0,32.76992839993909,8.012347700074315,11.23919799993746,0
3,fgsm_zero,1.9104651886834039,0.27620000002119277,0.8991238452699449,0.846786210600535,0.23068888889418707,0.2956220984194014,0.9152360660552978,0.03137257695198059,0.056764770466751525,0.7295618822203742,32.201697399956174,0.04,0.05994318181818181,352,1,0.4306,0.27890625,0,,,,0,0.0,32.201697399956174,8.0919644999085,11.220093800104223,0
4,fgsm_zero,1.8323353511386447,0.30386666665607026,0.8860668226136101,0.8395588730812072,0.24793333334392972,0.3317509128464593,0.9160493265046014,0.03137257695198059,0.0547085441728433,0.7290097764756944,32.72361460002139,0.06,0.07994318181818182,352,1,0.484,0.296875,0,,,,0,0.0,32.72361460002139,8.222850100020878,11.233206899953075,0
5,fgsm_zero,1.763804614300198,0.3275777778042687,0.8721674414528741,0.8321955924987793,0.26615555556085374,0.3610453048070272,0.9158970617188348,0.03137257695198059,0.05409694469107522,0.7309668488926357,32.612282900023274,0.08,0.0999431818181818,352,1,0.5382,0.3171875,0,,,,0,0.0,32.612282900023274,8.399028199957684,11.24537430005148,0
6,fgsm_zero,1.7157368391248915,0.34564444442854986,0.8597438408109876,0.8242711211416457,0.27224444444444446,0.37881757475535077,0.9142878033320109,0.03137257695198059,0.05129189146492216,0.7263069566196866,32.29520319995936,0.09999999999999999,0.11994318181818181,352,1,0.5478,0.32890625,0,,,,0,0.0,32.29520319995936,8.268334800028242,11.45646419993136,0
7,fgsm_zero,1.678718701807658,0.3583777778042687,0.8469447494824728,0.81813457575904,0.2832000000052982,0.390579342979855,0.9119027255058288,0.03137257695198059,0.04945960863100158,0.7234509231461419,32.40025870001409,0.12,0.13994318181818183,352,1,0.6006,0.35390625,0,,,,0,0.0,32.40025870001409,8.848266700049862,11.825117200030945,0
8,fgsm_zero,1.6463901258468627,0.3720222222487132,0.8339686809539795,0.8124545041932,0.28804444444974264,0.40044131141768563,0.9098035578727722,0.03137257695198059,0.04798546369671822,0.7202174440701803,32.934097999939695,0.13999999999999999,0.15994318181818182,352,1,0.5908,0.3359375,0,,,,0,0.0,32.934097999939695,8.277442499995232,11.505766200018115,0
9,fgsm_zero,1.6291051605860392,0.37822222222222224,0.8223973698721991,0.8075612897343106,0.29062222222752043,0.4073293198479546,0.9084152753406101,0.03137257694602013,0.04610238519112269,0.7163501013755799,32.6003474999452,0.16,0.17994318181818184,352,1,0.5998,0.3578125,0,,,,0,0.0,32.6003474999452,8.053389300010167,11.266310499981046,0
10,fgsm_zero,1.6184671389261882,0.3831777778042687,0.8100097530788846,0.8023591129832798,0.2879999999894036,0.4103145419385698,0.9079717488606771,0.03137257695198059,0.043960022854142716,0.7116157878451878,33.0214791999897,0.18,0.19994318181818183,352,1,0.6144,0.36640625,0,,,,0,0.0,33.0214791999897,8.3343942000065,11.492459200089797,0
11,fgsm_zero,1.6204686390346952,0.3803111111058129,0.8080409149805705,0.802837156645457,0.29153333332803516,0.41564975210295785,0.9060910068511963,0.03137257695198059,0.04327075396544403,0.7104262270291646,32.38745719997678,0.19999999999999998,0.21994318181818182,352,1,0.6068,0.35625,0,,,,0,0.0,32.38745719997678,8.195631899987347,11.436986100045033,0
12,fgsm_zero,1.6206790732277765,0.3827999999841054,0.8030080611970689,0.7995780217382643,0.28808888891008166,0.41325071428087023,0.9049228641827901,0.03137257695198059,0.04191633906794919,0.7079087512440152,32.62354739999864,0.21999999999999997,0.2399431818181818,352,1,0.5736,0.33203125,0,,,,0,0.0,32.62354739999864,8.406296400004067,11.344498199992813,0
13,fgsm_zero,1.6238209107081096,0.3795777777724796,0.8025595177332561,0.7999605301327175,0.2912444444656372,0.4158379659546746,0.9051116297721863,0.03137257695198059,0.04235976527929306,0.7088552248001099,33.318343200022355,0.24,0.2599431818181818,352,1,0.6164,0.3609375,0,,,,0,0.0,33.318343200022355,8.680105300038122,11.61204599996563,0
14,fgsm_zero,1.6254180606630113,0.3809333333439297,0.8005844648573134,0.7993269875102573,0.286311111108462,0.4162669104470147,0.9057877432717217,0.03137257695198059,0.04139080419540405,0.7067098951763577,33.060402899980545,0.26,0.2799431818181818,352,1,0.5608,0.36640625,0,,,,0,0.0,33.060402899980545,9.021437200019136,12.505917300004512,0
