epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.619643321694268,0.38122222224871316,0.8043521008067661,0.8019360525343153,0.2869555555608537,0.41246395457055834,0.9068354008780586,0.03137257695198059,0.04187418942782614,0.7068572448942396,32.301647200016305,0.19999999999999998,0.21994318181818182,352,1,0.5834,0.32734375,0,,,,,0,0,0.0,32.301647200016305,8.569666799972765,11.55964990000939,0
12,pgd2_after_warning,1.531810068045722,0.4205111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.5760406999907,0.21999999999999997,0.2399431818181818,nan,nan,0.6082,0.30703125,1,12,4224,3872,4224,0,352,32.65490829999908,76.23094899998978,8.926926500018453,12.175491300004069,0
13,pgd2,1.5142958834754097,0.42762222222222224,nan,nan,nan,nan,nan,nan,nan,nan,43.91968150000321,0.24,0.2599431818181818,nan,nan,0.6188,0.346875,0,12,4224,,,0,0,0.0,43.91968150000321,8.874630200007232,12.643601499992656,0
14,pgd2,1.511167366112603,0.42895555555555553,nan,nan,nan,nan,nan,nan,nan,nan,44.272868799977005,0.26,0.2799431818181818,nan,nan,0.6312,0.3265625,0,12,4224,,,0,0,0.0,44.272868799977005,8.942669999989448,11.953453699999955,0
15,pgd2,1.5084279242621528,0.4272888888888889,nan,nan,nan,nan,nan,nan,nan,nan,44.0418081000098,0.27999999999999997,0.2999431818181818,nan,nan,0.6486,0.33125,0,12,4224,,,0,0,0.0,44.0418081000098,8.496348700020462,12.284010100003798,0
16,pgd2,1.499670667775472,0.43017777777777777,nan,nan,nan,nan,nan,nan,nan,nan,43.459577700006776,0.3,0.2800568181818182,nan,nan,0.6506,0.3125,0,12,4224,,,0,0,0.0,43.459577700006776,8.994378000003053,12.620790500019211,0
17,pgd2,1.4853002024332682,0.4368666666666667,nan,nan,nan,nan,nan,nan,nan,nan,44.01156680000713,0.27999999999999997,0.2600568181818182,nan,nan,0.6816,0.35078125,0,12,4224,,,0,0,0.0,44.01156680000713,8.943324499996379,11.648587999981828,0
18,pgd2,1.460479442744785,0.4477333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.49875999998767,0.26,0.2400568181818182,nan,nan,0.6548,0.31640625,0,12,4224,,,0,0,0.0,43.49875999998767,9.3861167000141,12.227966299979016,0
19,pgd2,1.4349589378992718,0.4581777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.76996949999011,0.24,0.22005681818181821,nan,nan,0.6698,0.34375,0,12,4224,,,0,0,0.0,43.76996949999011,9.304077900014818,11.725619200005895,0
20,pgd2,1.4132217533535427,0.46428888888888886,nan,nan,nan,nan,nan,nan,nan,nan,44.002809600002365,0.22,0.20005681818181814,nan,nan,0.688,0.3546875,0,12,4224,,,0,0,0.0,44.002809600002365,9.129882700013695,12.132349400024395,0
21,pgd2,1.38767965804206,0.4738222222222222,nan,nan,nan,nan,nan,nan,nan,nan,44.03151580001577,0.2,0.18005681818181815,nan,nan,0.7214,0.3953125,0,12,4224,,,0,0,0.0,44.03151580001577,8.735136700008297,11.763857099984307,0
22,pgd2,1.3559781408521865,0.48535555555555554,nan,nan,nan,nan,nan,nan,nan,nan,43.49984459998086,0.18000000000000002,0.16005681818181816,nan,nan,0.713,0.39140625,0,12,4224,,,0,0,0.0,43.49984459998086,8.911192700004904,11.951411599991843,0
23,pgd2,1.333732437133789,0.49244444444444446,nan,nan,nan,nan,nan,nan,nan,nan,43.823356399982,0.16000000000000003,0.14005681818181817,nan,nan,0.7116,0.37421875,0,12,4224,,,0,0,0.0,43.823356399982,8.695091499976115,12.216523700015387,0
24,pgd2,1.2980877942403157,0.5062444444444445,nan,nan,nan,nan,nan,nan,nan,nan,44.2183156000101,0.13999999999999996,0.12005681818181817,nan,nan,0.7368,0.403125,0,12,4224,,,0,0,0.0,44.2183156000101,9.172599099983927,13.554827200016007,0
25,pgd2,1.2689435738669501,0.5141555555555556,nan,nan,nan,nan,nan,nan,nan,nan,44.49976720000268,0.11999999999999997,0.10005681818181818,nan,nan,0.7568,0.40703125,0,12,4224,,,0,0,0.0,44.49976720000268,9.520091200014576,12.790136099996744,0
26,pgd2,1.2232895033200581,0.5331333333333333,nan,nan,nan,nan,nan,nan,nan,nan,44.92161670001224,0.09999999999999998,0.08005681818181817,nan,nan,0.7688,0.4265625,0,12,4224,,,0,0,0.0,44.92161670001224,8.601477200019872,11.857632200000808,0
27,pgd2,1.1774789456897312,0.5483555555555556,nan,nan,nan,nan,nan,nan,nan,nan,44.041119999979855,0.07999999999999997,0.06005681818181818,nan,nan,0.7794,0.43828125,0,12,4224,,,0,0,0.0,44.041119999979855,8.804602699994575,11.797750800003996,0
28,pgd2,1.1154329376220704,0.5712444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.66629130000365,0.059999999999999984,0.040056818181818186,nan,nan,0.8008,0.45078125,0,12,4224,,,0,0,0.0,43.66629130000365,8.971183099987684,12.32152650001808,0
29,pgd2,1.042827057647705,0.5955777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.909890599985374,0.03999999999999999,0.020056818181818193,nan,nan,0.8148,0.446875,0,12,4224,,,0,0,0.0,43.909890599985374,9.549058700009482,12.683940199989593,0
30,pgd2,0.9461652238845826,0.6316,nan,nan,nan,nan,nan,nan,nan,nan,44.85922589999973,0.019999999999999993,5.681818181819675e-05,nan,nan,0.837,0.47265625,0,12,4224,,,0,0,0.0,44.85922589999973,9.90784299999359,11.982107100018766,0
