epoch,batch,global_step,lr,window_samples,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,detector_baseline,detector_score,detector_threshold,detector_pgd10_acc,detector_seconds,observer_pgd10_acc,observer_pgd10_seconds,intervention_triggered
1,20,20,0.0010795454545454546,2560,2.8771598815917967,0.0,0.03170863371342421,0.5033189356327057,0.3140625,0.5840203881263732,0.9155951350927353,0.03137257695198059,0.23809214383363725,0.8823657661676407,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,40,40,0.002215909090909091,2560,2.6166035652160646,0.007421875,0.11010875776410103,0.5244621485471725,0.323828125,0.4024499304592609,0.9157984644174576,0.03137257695198059,0.2153347574174404,0.8740888506174087,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,60,60,0.0033522727272727276,2560,2.3573028564453127,0.069921875,0.3924412734806538,0.6032435268163681,0.221875,0.17392693608999252,0.9127306848764419,0.03137257695198059,0.17565922141075135,0.8520680040121078,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,80,80,0.004488636363636363,2560,2.2615676879882813,0.151953125,0.6278789848089218,0.676587700843811,0.169921875,0.11347321905195713,0.9147281855344772,0.03137257695198059,0.1436760663986206,0.8239842861890793,0.11010875776410103,-0.5177702270448208,0.16632988750934596,nan,0.0,nan,0.0,0
1,100,100,0.005625,2560,2.2152801513671876,0.160546875,0.7202250927686691,0.710945650935173,0.216015625,0.11958289332687855,0.9183015406131745,0.03137257695198059,0.1266501232981682,0.8074724316596985,0.2512750156223774,-0.46895007714629167,0.16632988750934596,nan,0.0,nan,0.0,0
1,120,120,0.006761363636363636,2560,2.2103202819824217,0.1671875,0.783436831831932,0.736260113120079,0.20078125,0.11743440926074981,0.9187711358070374,0.03137257695198059,0.10896425284445285,0.7853308260440827,0.3924412734806538,-0.39099555835127825,0.16632988750934596,nan,0.0,nan,0.0,0
1,140,140,0.007897727272727272,2560,2.160988688468933,0.176171875,0.8187518447637558,0.7548486232757569,0.216015625,0.13002108857035638,0.9149237453937531,0.03137257695198059,0.10522772371768951,0.7801654011011123,0.6278789848089218,-0.19087285995483405,0.16632988750934596,nan,0.0,nan,0.0,0
1,160,160,0.009034090909090908,2560,2.152314066886902,0.18671875,0.8416595548391342,0.7633809596300125,0.201171875,0.14650654271245003,0.913556307554245,0.03137257695198059,0.09164530299603939,0.7590943574905396,0.7202250927686691,-0.12143446207046515,0.16632988750934596,nan,0.0,nan,0.0,0
1,180,180,0.010170454545454547,2560,2.157244873046875,0.19453125,0.8516588509082794,0.7777472347021103,0.19453125,0.1460263252258301,0.9141867518424988,0.03137257695198059,0.0872777696698904,0.7549597263336182,0.783436831831932,-0.0682220190763474,0.16632988750934596,nan,0.0,nan,0.0,0
1,200,200,0.011306818181818182,2560,2.148997116088867,0.193359375,0.8650743871927261,0.7877778589725495,0.199609375,0.15855938121676444,0.9129079431295395,0.03137257695198059,0.08448291122913361,0.7495483696460724,0.8187518447637558,-0.04632254242897027,0.16632988750934596,nan,0.0,nan,0.0,0
