epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.2144643141852485,0.16508888889948528,0.7098365196122064,0.7381627085897657,0.2250222222275204,0.2150236080434587,0.9152773786862691,0.03137257695198059,0.11923253889216318,0.7909400779406229,32.0410095999996,0.0,0.019943181818181818,352,1,0.349,0.23671875,0,,,,0,0.0,32.0410095999996,8.508086299998467,11.38757760000044,0
2,fgsm_zero,1.985459212896559,0.24680000002119276,0.900150411023034,0.842555720477634,0.21611111111376022,0.2589475303226047,0.9200405600971646,0.03137257695198059,0.06658916790220473,0.743604290983412,31.24061149999943,0.02,0.039943181818181815,352,1,0.3854,0.24765625,0,,,,0,0.0,31.24061149999943,8.08266630000071,11.396671500000593,0
3,fgsm_zero,1.911111545753479,0.2768444444285499,0.8991020265791151,0.845516477701399,0.22744444443914624,0.2972157755586836,0.9202704554239909,0.03137257695198059,0.05858333126637671,0.7334935894966126,31.732534199998554,0.04,0.05994318181818181,352,1,0.4716,0.284375,0,,,,0,0.0,31.732534199998554,8.445850899999641,11.127903200000219,0
4,fgsm_zero,1.8272599887424046,0.3057111111137602,0.8862332257164849,0.8396661086294386,0.24751111110316382,0.33384887160725063,0.9184312405480279,0.03137257695198059,0.05643432432081964,0.733115860525767,31.719164199999796,0.06,0.07994318181818182,352,1,0.509,0.2953125,0,,,,0,0.0,31.719164199999796,8.389522400000715,11.634759000000486,0
5,fgsm_zero,1.763463615205553,0.3271777778042687,0.8729677227656046,0.8320354656007555,0.2667111111217075,0.359882962624232,0.9165271107143826,0.03137257695198059,0.05638517102069325,0.7351226216740079,31.541966599999796,0.08,0.0999431818181818,352,1,0.5122,0.31484375,0,,,,0,0.0,31.541966599999796,8.242024499999388,11.458195400000477,0
6,fgsm_zero,1.7096559516694811,0.3459777777671814,0.8590472141159905,0.8229964615292019,0.27546666667196484,0.3807842425717248,0.9145932997703552,0.03137257695198059,0.05445688109530343,0.7328709989971585,31.449037100001078,0.09999999999999999,0.11994318181818181,352,1,0.5576,0.3359375,0,,,,0,0.0,31.449037100001078,8.346583099999407,12.086498700000448,0
7,fgsm_zero,1.6652069421556261,0.362933333322737,0.8445410834312439,0.8171124343342251,0.2817777777804269,0.39083522481388516,0.912699841456943,0.03137257695198059,0.050916236256890825,0.7261015022171868,32.08611550000023,0.12,0.13994318181818183,352,1,0.5624,0.325,0,,,,0,0.0,32.08611550000023,8.688756100000319,12.453855399999156,0
8,fgsm_zero,1.6426876071506076,0.3721999999947018,0.8328739295853509,0.8129627950668334,0.28620000001324547,0.40162332906723025,0.9120294111675686,0.03137257695198059,0.04841143669618501,0.7208711560037401,31.71111000000019,0.13999999999999999,0.15994318181818182,352,1,0.6116,0.35703125,0,,,,0,0.0,31.71111000000019,8.553776000000653,11.230832400000509,0
9,fgsm_zero,1.620951888656616,0.37868888890478347,0.8200189458211263,0.8072413676261901,0.2883555555449592,0.4074948299937778,0.909443915494283,0.03137257695198059,0.04578806128170755,0.7155055057101779,31.824699599999803,0.16,0.17994318181818184,352,1,0.585,0.34296875,0,,,,0,0.0,31.824699599999803,8.367527300000802,11.225845700000718,0
10,fgsm_zero,1.6177684678819444,0.384422222216924,0.8113675306744046,0.8059159974839952,0.28904444444444444,0.41486509942478605,0.9093678651915656,0.03137257695198059,0.04400460748076439,0.7121958978970846,31.369013099998483,0.18,0.19994318181818183,352,1,0.598,0.3671875,0,,,,0,0.0,31.369013099998483,8.305863999999929,11.24116420000064,0
11,fgsm_zero,1.6093347124735515,0.38555555556085375,0.8024074157502916,0.8016604220178393,0.2883333333492279,0.4127581131511264,0.9077716554323833,0.03137257695198059,0.041531362436877356,0.7064214278962877,31.509592200000043,0.19999999999999998,0.21994318181818182,352,1,0.5838,0.34140625,0,,,,0,0.0,31.509592200000043,8.146707899999456,11.431095899999491,0
12,fgsm_zero,1.6203342482037015,0.3803777777936723,0.797803905804952,0.8022026522318522,0.28842222224871317,0.4130586785210503,0.9078719726774428,0.03137257695198059,0.040084863497813546,0.7032884510252211,31.84264760000042,0.21999999999999997,0.2399431818181818,352,1,0.603,0.36015625,0,,,,0,0.0,31.84264760000042,8.377901800000473,11.4125778000016,0
13,pgd2_after_warning,1.5252260751724243,0.4247111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.54208870000002,0.24,0.2599431818181818,nan,nan,0.633,0.33046875,1,13,4524,4224,300,28.24967149999975,71.79176019999977,8.49792239999988,12.487279000000854,0
14,pgd2,1.5098743628607856,0.4288444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.235455800000636,0.26,0.2799431818181818,nan,nan,0.6336,0.32421875,0,13,4524,,0,0.0,43.235455800000636,8.181574000000182,11.39219359999879,0
15,pgd2,1.5124349140167237,0.42804444444444445,nan,nan,nan,nan,nan,nan,nan,nan,42.98880740000095,0.27999999999999997,0.2999431818181818,nan,nan,0.645,0.33359375,0,13,4524,,0,0.0,42.98880740000095,8.0028755000003,11.208837799998946,0
16,pgd2,1.5053087192747328,0.42991111111111113,nan,nan,nan,nan,nan,nan,nan,nan,42.95140730000094,0.3,0.2800568181818182,nan,nan,0.6458,0.35234375,0,13,4524,,0,0.0,42.95140730000094,8.059922500000539,11.172997800000303,0
17,pgd2,1.4762700423346626,0.4424888888888889,nan,nan,nan,nan,nan,nan,nan,nan,42.64390490000005,0.27999999999999997,0.2600568181818182,nan,nan,0.6728,0.325,0,13,4524,,0,0.0,42.64390490000005,8.074809499999901,11.421703899999557,0
18,pgd2,1.4597228302849663,0.4468888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.04687489999924,0.26,0.2400568181818182,nan,nan,0.6696,0.3421875,0,13,4524,,0,0.0,43.04687489999924,8.799938300000576,11.406501200001003,0
19,pgd2,1.4346442288504706,0.459,nan,nan,nan,nan,nan,nan,nan,nan,43.131620199999816,0.24,0.22005681818181821,nan,nan,0.6914,0.33515625,0,13,4524,,0,0.0,43.131620199999816,8.775270400001318,11.72699719999946,0
20,pgd2,1.4155852843602499,0.46428888888888886,nan,nan,nan,nan,nan,nan,nan,nan,43.0186190000004,0.22,0.20005681818181814,nan,nan,0.6588,0.32578125,0,13,4524,,0,0.0,43.0186190000004,8.085966799999369,11.506112900000517,0
21,pgd2,1.3806546268675062,0.47602222222222224,nan,nan,nan,nan,nan,nan,nan,nan,42.72831919999953,0.2,0.18005681818181815,nan,nan,0.6666,0.365625,0,13,4524,,0,0.0,42.72831919999953,8.073502100000042,11.323926200000642,0
22,pgd2,1.3569162859386867,0.4839777777777778,nan,nan,nan,nan,nan,nan,nan,nan,42.696110700000645,0.18000000000000002,0.16005681818181816,nan,nan,0.6884,0.34921875,0,13,4524,,0,0.0,42.696110700000645,8.076218599999265,11.202858599999672,0
23,pgd2,1.3314010303921169,0.49344444444444446,nan,nan,nan,nan,nan,nan,nan,nan,42.83134869999958,0.16000000000000003,0.14005681818181817,nan,nan,0.7234,0.3953125,0,13,4524,,0,0.0,42.83134869999958,8.44389929999852,11.415768599999865,0
24,pgd2,1.3008331281873915,0.5038888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.238238199999614,0.13999999999999996,0.12005681818181817,nan,nan,0.7496,0.38359375,0,13,4524,,0,0.0,43.238238199999614,8.262826299998778,12.343642499999987,0
25,pgd2,1.2604679155773586,0.5206222222222222,nan,nan,nan,nan,nan,nan,nan,nan,43.05032339999889,0.11999999999999997,0.10005681818181818,nan,nan,0.7486,0.40078125,0,13,4524,,0,0.0,43.05032339999889,8.245029499999873,11.2044451999991,0
26,pgd2,1.221854062122769,0.5319333333333334,nan,nan,nan,nan,nan,nan,nan,nan,42.796950100000686,0.09999999999999998,0.08005681818181817,nan,nan,0.7744,0.40546875,0,13,4524,,0,0.0,42.796950100000686,8.128848700000162,11.417166200000793,0
27,pgd2,1.1731019938998752,0.5509333333333334,nan,nan,nan,nan,nan,nan,nan,nan,43.146381000000474,0.07999999999999997,0.06005681818181818,nan,nan,0.7784,0.42109375,0,13,4524,,0,0.0,43.146381000000474,7.923961100001179,11.422627599999032,0
28,pgd2,1.1098004343244765,0.5737777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.15025140000034,0.059999999999999984,0.040056818181818186,nan,nan,0.7914,0.42265625,0,13,4524,,0,0.0,43.15025140000034,8.365145800000391,11.299624600000243,0
29,pgd2,1.0376160647074382,0.5976,nan,nan,nan,nan,nan,nan,nan,nan,43.00949980000041,0.03999999999999999,0.020056818181818193,nan,nan,0.8226,0.4421875,0,13,4524,,0,0.0,43.00949980000041,8.117516899999828,11.499239499999021,0
30,pgd2,0.9413367638376025,0.6349555555555556,nan,nan,nan,nan,nan,nan,nan,nan,43.01262879999922,0.019999999999999993,5.681818181819675e-05,nan,nan,0.834,0.46328125,0,13,4524,,0,0.0,43.01262879999922,8.807367899999008,11.417432399999598,0
