epoch,batch,global_step,lr,window_samples,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,detector_baseline,detector_score,detector_threshold,detector_pgd10_acc,detector_seconds,observer_pgd10_acc,observer_pgd10_seconds,intervention_triggered
1,20,20,0.0010795454545454546,2560,2.8825119018554686,0.0,0.04075774401426315,0.5049527704715728,0.28828125,0.5830816179513931,0.9157389521598815,0.03137257695198059,0.2520761124789715,0.8869301199913024,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,40,40,0.002215909090909091,2560,2.5887857913970946,0.012890625,0.13617087677121162,0.529800432920456,0.331640625,0.39286399334669114,0.9149053126573563,0.03137257695198059,0.24819935858249664,0.8855809986591339,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,60,60,0.0033522727272727276,2560,2.3254439353942873,0.113671875,0.4275713533163071,0.6085949093103409,0.164453125,0.17019110694527625,0.9137830317020417,0.03137257695198059,0.2059587672352791,0.8673566251993179,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,80,80,0.004488636363636363,2560,2.2495281219482424,0.141015625,0.666984936594963,0.6801901638507843,0.174609375,0.11045228354632855,0.9145851343870163,0.03137257695198059,0.14958501234650612,0.8298422902822494,0.13617087677121162,-0.5308140598237514,0.16632988750934596,nan,0.0,nan,0.0,0
1,100,100,0.005625,2560,2.2157992362976073,0.162109375,0.7512663751840591,0.7156229943037034,0.18671875,0.10613773129880429,0.9163664728403091,0.03137257695198059,0.12524985074996947,0.80696542263031,0.28187111504375933,-0.4693952601402998,0.16632988750934596,nan,0.0,0.1171875,0.36990799999330193,0
1,120,120,0.006761363636363636,2560,2.2061519622802734,0.163671875,0.7881797850131989,0.7338961452245713,0.196875,0.10816128551959991,0.9177574336528778,0.03137257695198059,0.1130790315568447,0.793505945801735,0.4275713533163071,-0.3606084316968918,0.16632988750934596,nan,0.0,nan,0.0,0
1,140,140,0.007897727272727272,2560,2.167606258392334,0.177734375,0.8270451754331589,0.749257043004036,0.194140625,0.12084901630878449,0.9186134517192841,0.03137257695198059,0.09380238167941571,0.7690569132566452,0.666984936594963,-0.16006023883819587,0.16632988750934596,nan,0.0,nan,0.0,0
1,160,160,0.009034090909090908,2560,2.1548593521118162,0.1875,0.8583059757947922,0.7667860895395279,0.163671875,0.12216481044888497,0.9148571163415908,0.03137257695198059,0.08393614999949932,0.7546008080244064,0.7512663751840591,-0.10703960061073303,0.16632988750934596,nan,0.0,nan,0.0,0
1,180,180,0.010170454545454547,2560,2.138953971862793,0.205078125,0.8761785387992859,0.7854187190532684,0.1640625,0.13684821613132953,0.912668377161026,0.03137257695198059,0.08004538752138615,0.7464473456144333,0.7881797850131989,-0.08799875378608701,0.16632988750934596,nan,0.0,nan,0.0,0
1,200,200,0.011306818181818182,2560,2.1304919719696045,0.204296875,0.8799420833587647,0.7987807124853135,0.187890625,0.16138954013586043,0.9128647059202194,0.03137257695198059,0.07656930647790432,0.7429891973733902,0.8270451754331589,-0.05289690792560575,0.16632988750934596,nan,0.0,0.1953125,0.3607289999490604,0
