epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.6093347124735515,0.38555555556085375,0.8024074157502916,0.8016604220178393,0.2883333333492279,0.4127581131511264,0.9077716554323833,0.03137257695198059,0.041531362436877356,0.7064214278962877,33.56482940001297,0.19999999999999998,0.21994318181818182,352,1,0.5838,0.34140625,0,,,,,0,0,0.0,33.56482940001297,9.59215129999211,11.917776299989782,0
12,fgsm_zero,1.6203342482037015,0.3803777777936723,0.797803905804952,0.8022026522318522,0.28842222224871317,0.4130586785210503,0.9078719726774428,0.03137257695198059,0.040084863497813546,0.7032884510252211,33.381055400008336,0.21999999999999997,0.2399431818181818,352,1,0.603,0.36015625,0,,,,,0,0,0.0,33.381055400008336,9.01528550000512,13.119658300012816,0
13,fgsm_then_pgd2_same_epoch_no_replay,1.5995266678916082,0.39015555556615195,0.7190441589057446,0.7866708487272263,0.28177083333333336,0.406177282333374,0.9085619310537975,0.03137257695198059,0.03482747260481119,0.687206887404124,35.238949599995976,0.24,0.2599431818181818,352,1,0.6092,0.31640625,1,13,4524,,4524,52,0,0.0,35.238949599995976,8.835084000020288,11.900357999984408,0
14,pgd2,1.5260308471043904,0.42131111111111114,nan,nan,nan,nan,nan,nan,nan,nan,44.16529689999879,0.26,0.2799431818181818,nan,nan,0.6202,0.31796875,0,13,4524,,,0,0,0.0,44.16529689999879,9.14851759999874,12.01571390000754,0
15,pgd2,1.5173205366770426,0.4272444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.85944319999544,0.27999999999999997,0.2999431818181818,nan,nan,0.6354,0.33046875,0,13,4524,,,0,0,0.0,43.85944319999544,9.185174900019774,12.844804700027453,0
16,pgd2,1.50795496834649,0.4298,nan,nan,nan,nan,nan,nan,nan,nan,44.19287639998947,0.3,0.2800568181818182,nan,nan,0.643,0.34453125,0,13,4524,,,0,0,0.0,44.19287639998947,10.190003499999875,12.912581200012937,0
17,pgd2,1.4785927974912856,0.4419777777777778,nan,nan,nan,nan,nan,nan,nan,nan,44.840062000002945,0.27999999999999997,0.2600568181818182,nan,nan,0.6826,0.33984375,0,13,4524,,,0,0,0.0,44.840062000002945,9.221926300000632,12.184378200006904,0
18,pgd2,1.461387567498949,0.44635555555555556,nan,nan,nan,nan,nan,nan,nan,nan,43.65650739998091,0.26,0.2400568181818182,nan,nan,0.6666,0.34296875,0,13,4524,,,0,0,0.0,43.65650739998091,9.013882499973988,12.264514000009513,0
19,pgd2,1.4374591041353013,0.45893333333333336,nan,nan,nan,nan,nan,nan,nan,nan,43.57688349997625,0.24,0.22005681818181821,nan,nan,0.6896,0.3390625,0,13,4524,,,0,0,0.0,43.57688349997625,8.812548599991715,12.054001199983759,0
20,pgd2,1.4174373412238226,0.4636222222222222,nan,nan,nan,nan,nan,nan,nan,nan,44.23915380000835,0.22,0.20005681818181814,nan,nan,0.664,0.3328125,0,13,4524,,,0,0,0.0,44.23915380000835,9.342874699999811,12.44776360000833,0
21,pgd2,1.3804993541293673,0.47624444444444447,nan,nan,nan,nan,nan,nan,nan,nan,43.959287200006656,0.2,0.18005681818181815,nan,nan,0.662,0.35390625,0,13,4524,,,0,0,0.0,43.959287200006656,9.180947300017579,12.757116199994925,0
22,pgd2,1.3598448066711426,0.48264444444444443,nan,nan,nan,nan,nan,nan,nan,nan,43.98223979998147,0.18000000000000002,0.16005681818181816,nan,nan,0.681,0.34140625,0,13,4524,,,0,0,0.0,43.98223979998147,9.188363399996888,12.079884399980074,0
23,pgd2,1.3322528428819445,0.4921111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.617680800001835,0.16000000000000003,0.14005681818181817,nan,nan,0.7246,0.3890625,0,13,4524,,,0,0,0.0,43.617680800001835,8.656244500016328,11.794933099998161,0
24,pgd2,1.303800560145908,0.5040444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.81326540000737,0.13999999999999996,0.12005681818181817,nan,nan,0.7438,0.39296875,0,13,4524,,,0,0,0.0,43.81326540000737,8.78939089999767,11.899065500008874,0
25,pgd2,1.2634870195812649,0.5178888888888888,nan,nan,nan,nan,nan,nan,nan,nan,44.00036989999353,0.11999999999999997,0.10005681818181818,nan,nan,0.7466,0.3984375,0,13,4524,,,0,0,0.0,44.00036989999353,9.231478000001516,12.34082009998383,0
26,pgd2,1.2243720119052464,0.5311111111111111,nan,nan,nan,nan,nan,nan,nan,nan,44.31271739999647,0.09999999999999998,0.08005681818181817,nan,nan,0.7742,0.3953125,0,13,4524,,,0,0,0.0,44.31271739999647,8.926973499997985,12.374888599995757,0
27,pgd2,1.1736679522620308,0.5503777777777777,nan,nan,nan,nan,nan,nan,nan,nan,43.69609689997742,0.07999999999999997,0.06005681818181818,nan,nan,0.7776,0.41953125,0,13,4524,,,0,0,0.0,43.69609689997742,9.429000199976144,12.627442500001052,0
28,pgd2,1.1123423891703288,0.5734,nan,nan,nan,nan,nan,nan,nan,nan,44.380903499986744,0.059999999999999984,0.040056818181818186,nan,nan,0.7916,0.415625,0,13,4524,,,0,0,0.0,44.380903499986744,9.156153199990513,12.535004300007131,0
29,pgd2,1.0394127576404149,0.5979555555555556,nan,nan,nan,nan,nan,nan,nan,nan,43.948719400010305,0.03999999999999999,0.020056818181818193,nan,nan,0.8222,0.44296875,0,13,4524,,,0,0,0.0,43.948719400010305,9.072209799982375,11.976417600002605,0
30,pgd2,0.9436469622400072,0.6340888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.8564544999972,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8332,0.4734375,0,13,4524,,,0,0,0.0,43.8564544999972,9.077519800019218,12.056862500001444,0
