epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
19,fgsm_zero,1.5578890615463257,0.40753333332273695,0.7715590874460009,0.7846410732693142,0.289622222216924,0.43195949624909297,0.9066362042850918,0.03137257695198059,0.03952454488012526,0.7022831259833442,33.944528299995,0.24,0.22005681818181821,352,1,0.6214,0.31953125,0,,,,,0,0,0.0,33.944528299995,9.069696700025816,12.10316560001229,0
20,fgsm_zero,1.5431753726323445,0.40951111112700567,0.7675677507612441,0.7825438929133945,0.29586666668256123,0.43529030299716526,0.9050872806972927,0.03137257695198059,0.03849609970847766,0.6993442358970642,33.06980120000662,0.22,0.20005681818181814,352,1,0.658,0.37890625,0,,,,,0,0,0.0,33.06980120000662,10.11905890001799,13.105577700014692,0
21,fgsm_zero,1.516984343210856,0.41757777777777777,0.7590473144743177,0.7752960772408379,0.29306666666931575,0.43787052495214673,0.9043589466094971,0.03137257695198059,0.037413505415121714,0.6966713857862684,33.86791580001591,0.2,0.18005681818181815,352,1,0.6544,0.36953125,0,,,,,0,0,0.0,33.86791580001591,8.957458500022767,12.76382730001933,0
22,pgd2_after_warning,1.3937164235856798,0.471,nan,nan,nan,nan,nan,nan,nan,nan,44.251885300007416,0.18000000000000002,0.16005681818181816,nan,nan,0.69,0.34765625,1,22,7692,7392,7692,0,300,30.50470889999997,74.75659420000738,9.268619000009494,11.850147899996955,0
23,pgd2,1.3565256306966147,0.4851111111111111,nan,nan,nan,nan,nan,nan,nan,nan,44.000634099997114,0.16000000000000003,0.14005681818181817,nan,nan,0.7134,0.37265625,0,22,7692,,,0,0,0.0,44.000634099997114,9.018213099974673,12.08748800001922,0
24,pgd2,1.3201654678768582,0.4978444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.792459899996174,0.13999999999999996,0.12005681818181817,nan,nan,0.717,0.3546875,0,22,7692,,,0,0,0.0,43.792459899996174,9.355456399993272,12.0600332999893,0
25,pgd2,1.2756396932601928,0.5126666666666667,nan,nan,nan,nan,nan,nan,nan,nan,44.27324989999761,0.11999999999999997,0.10005681818181818,nan,nan,0.7428,0.38828125,0,22,7692,,,0,0,0.0,44.27324989999761,9.175775400013663,12.026088399987202,0
26,pgd2,1.2347542323854235,0.5288,nan,nan,nan,nan,nan,nan,nan,nan,44.231514399987645,0.09999999999999998,0.08005681818181817,nan,nan,0.7632,0.42734375,0,22,7692,,,0,0,0.0,44.231514399987645,11.009972600004403,12.41076780000003,0
27,pgd2,1.1841774775187175,0.5464444444444444,nan,nan,nan,nan,nan,nan,nan,nan,42.98687570000766,0.07999999999999997,0.06005681818181818,nan,nan,0.7752,0.45078125,0,22,7692,,,0,0,0.0,42.98687570000766,8.996431900013704,11.434565499977907,0
28,pgd2,1.1284260806613498,0.5651111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.09763590001967,0.059999999999999984,0.040056818181818186,nan,nan,0.804,0.45234375,0,22,7692,,,0,0,0.0,43.09763590001967,8.463040100003127,11.42564869998023,0
29,pgd2,1.052627068985833,0.5911777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.228481900005136,0.03999999999999999,0.020056818181818193,nan,nan,0.8156,0.46796875,0,22,7692,,,0,0,0.0,43.228481900005136,8.885826799989445,11.790214799984824,0
30,pgd2,0.9585761895179749,0.6255333333333334,nan,nan,nan,nan,nan,nan,nan,nan,43.511561999999685,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8372,0.49140625,0,22,7692,,,0,0,0.0,43.511561999999685,9.661717700015288,12.217351199971745,0
