epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.619643321694268,0.38122222224871316,0.8043521008067661,0.8019360525343153,0.2869555555608537,0.41246395457055834,0.9068354008780586,0.03137257695198059,0.04187418942782614,0.7068572448942396,32.61710800000583,0.19999999999999998,0.21994318181818182,352,1,0.5834,0.32734375,0,,,,,0,0,0.0,32.61710800000583,8.685903600009624,11.643986000010045,0
12,fgsm_then_pgd2_same_epoch_no_replay,1.6201089538998075,0.3819555555767483,0.7664633661958906,0.7947477637608846,0.2849333333386315,0.407514043463601,0.909901169872284,0.03137257695198059,0.037669220495224,0.6967330105463664,32.58599319998757,0.21999999999999997,0.2399431818181818,352,1,0.591,0.22890625,1,12,4224,,4224,0,0,0.0,32.58599319998757,8.65365799999563,12.12941699998919,0
13,pgd2,1.5356808943218656,0.41886666666666666,nan,nan,nan,nan,nan,nan,nan,nan,43.45775129998219,0.24,0.2599431818181818,nan,nan,0.6206,0.33203125,0,12,4224,,,0,0,0.0,43.45775129998219,8.640504599985434,12.05534190000617,0
14,pgd2,1.516455688518948,0.4270888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.78044800000498,0.26,0.2799431818181818,nan,nan,0.6194,0.31640625,0,12,4224,,,0,0,0.0,43.78044800000498,9.226573499996448,12.360300400003325,0
15,pgd2,1.5104686254501343,0.4278666666666667,nan,nan,nan,nan,nan,nan,nan,nan,43.91114850001759,0.27999999999999997,0.2999431818181818,nan,nan,0.634,0.321875,0,12,4224,,,0,0,0.0,43.91114850001759,9.555535999999847,11.9868862000003,0
16,pgd2,1.5053762275060019,0.42993333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.78026020000107,0.3,0.2800568181818182,nan,nan,0.641,0.325,0,12,4224,,,0,0,0.0,43.78026020000107,8.729169800004456,11.895021300006192,0
17,pgd2,1.4865133947796292,0.4372,nan,nan,nan,nan,nan,nan,nan,nan,43.44612110001617,0.27999999999999997,0.2600568181818182,nan,nan,0.6638,0.34140625,0,12,4224,,,0,0,0.0,43.44612110001617,8.719416600011755,11.63994290001574,0
18,pgd2,1.46289472495185,0.4464444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.633827500016196,0.26,0.2400568181818182,nan,nan,0.6508,0.334375,0,12,4224,,,0,0,0.0,43.633827500016196,8.762095500016585,12.14493529999163,0
19,pgd2,1.4352979746288723,0.4583777777777778,nan,nan,nan,nan,nan,nan,nan,nan,44.11872589998529,0.24,0.22005681818181821,nan,nan,0.6648,0.3359375,0,12,4224,,,0,0,0.0,44.11872589998529,9.018943800008856,12.070093299989821,0
20,pgd2,1.4111238248613145,0.4632,nan,nan,nan,nan,nan,nan,nan,nan,44.053617600002326,0.22,0.20005681818181814,nan,nan,0.6756,0.35859375,0,12,4224,,,0,0,0.0,44.053617600002326,8.679179400001885,11.882065500016324,0
21,pgd2,1.3889646542867025,0.47417777777777775,nan,nan,nan,nan,nan,nan,nan,nan,44.09214890000294,0.2,0.18005681818181815,nan,nan,0.7148,0.38828125,0,12,4224,,,0,0,0.0,44.09214890000294,9.207398600003216,12.231246500014095,0
22,pgd2,1.3567162959840562,0.4856,nan,nan,nan,nan,nan,nan,nan,nan,43.71993210000801,0.18000000000000002,0.16005681818181816,nan,nan,0.712,0.38984375,0,12,4224,,,0,0,0.0,43.71993210000801,8.623833299992839,12.163389599998482,0
23,pgd2,1.3344856307135688,0.49146666666666666,nan,nan,nan,nan,nan,nan,nan,nan,43.9298950000084,0.16000000000000003,0.14005681818181817,nan,nan,0.7106,0.3765625,0,12,4224,,,0,0,0.0,43.9298950000084,8.685120400012238,11.800982799992198,0
24,pgd2,1.2978924148983426,0.5059333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.81587370001944,0.13999999999999996,0.12005681818181817,nan,nan,0.7298,0.39765625,0,12,4224,,,0,0,0.0,43.81587370001944,8.83965559999342,11.748632900009397,0
25,pgd2,1.2661007701661853,0.5174888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.7447683000064,0.11999999999999997,0.10005681818181818,nan,nan,0.7572,0.403125,0,12,4224,,,0,0,0.0,43.7447683000064,9.198983500013128,13.79797569999937,0
26,pgd2,1.2216419055408902,0.5333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.61937020000187,0.09999999999999998,0.08005681818181817,nan,nan,0.7612,0.434375,0,12,4224,,,0,0,0.0,43.61937020000187,8.97946370000136,12.875044400017941,0
27,pgd2,1.1785395066155329,0.5472888888888889,nan,nan,nan,nan,nan,nan,nan,nan,44.26381709999987,0.07999999999999997,0.06005681818181818,nan,nan,0.7788,0.44296875,0,12,4224,,,0,0,0.0,44.26381709999987,9.476352300000144,12.559616199985612,0
28,pgd2,1.1145548641628689,0.5706888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.611543400009396,0.059999999999999984,0.040056818181818186,nan,nan,0.801,0.45078125,0,12,4224,,,0,0,0.0,43.611543400009396,8.663852600002429,12.029268299986143,0
29,pgd2,1.04191380666097,0.5969333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.30912650001119,0.03999999999999999,0.020056818181818193,nan,nan,0.8134,0.44921875,0,12,4224,,,0,0,0.0,43.30912650001119,8.747503999999026,11.807021899992833,0
30,pgd2,0.9459784695519341,0.6307333333333334,nan,nan,nan,nan,nan,nan,nan,nan,43.66560740000568,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8376,0.47265625,0,12,4224,,,0,0,0.0,43.66560740000568,8.788529499986907,11.825918699993053,0
