epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.2144643141852485,0.16508888889948528,0.7098365196122064,0.7381627085897657,0.2250222222275204,0.2150236080434587,0.9152773786862691,0.03137257695198059,0.11923253889216318,0.7909400779406229,31.878383699997357,0.0,0.019943181818181818,352,1,0.349,0.23671875,0,,,,0,0.0,31.878383699997357,8.348397300000215,11.314027799999167,0
2,fgsm_zero,1.985459212896559,0.24680000002119276,0.900150411023034,0.842555720477634,0.21611111111376022,0.2589475303226047,0.9200405600971646,0.03137257695198059,0.06658916790220473,0.743604290983412,31.16780160000053,0.02,0.039943181818181815,352,1,0.3854,0.24765625,0,,,,0,0.0,31.16780160000053,8.327216500001668,11.08140479999929,0
3,fgsm_zero,1.911111545753479,0.2768444444285499,0.8991020265791151,0.845516477701399,0.22744444443914624,0.2972157755586836,0.9202704554239909,0.03137257695198059,0.05858333126637671,0.7334935894966126,32.252890200001275,0.04,0.05994318181818181,352,1,0.4716,0.284375,0,,,,0,0.0,32.252890200001275,8.086804599999596,11.05384050000066,0
4,fgsm_zero,1.8272599887424046,0.3057111111137602,0.8862332257164849,0.8396661086294386,0.24751111110316382,0.33384887160725063,0.9184312405480279,0.03137257695198059,0.05643432432081964,0.733115860525767,31.339729200000875,0.06,0.07994318181818182,352,1,0.509,0.2953125,0,,,,0,0.0,31.339729200000875,8.31365089999963,11.41607010000007,0
5,fgsm_zero,1.763463615205553,0.3271777778042687,0.8729677227656046,0.8320354656007555,0.2667111111217075,0.359882962624232,0.9165271107143826,0.03137257695198059,0.05638517102069325,0.7351226216740079,31.56791819999853,0.08,0.0999431818181818,352,1,0.5122,0.31484375,0,,,,0,0.0,31.56791819999853,8.052056399999856,11.593983599999774,0
6,fgsm_zero,1.7096559516694811,0.3459777777671814,0.8590472141159905,0.8229964615292019,0.27546666667196484,0.3807842425717248,0.9145932997703552,0.03137257695198059,0.05445688109530343,0.7328709989971585,31.13455989999784,0.09999999999999999,0.11994318181818181,352,1,0.5576,0.3359375,0,,,,0,0.0,31.13455989999784,8.73633510000218,11.88296210000044,0
7,fgsm_zero,1.6652069421556261,0.362933333322737,0.8445410834312439,0.8171124343342251,0.2817777777804269,0.39083522481388516,0.912699841456943,0.03137257695198059,0.050916236256890825,0.7261015022171868,32.01918190000288,0.12,0.13994318181818183,352,1,0.5624,0.325,0,,,,0,0.0,32.01918190000288,8.74195999999938,11.343085000000428,0
8,fgsm_zero,1.6426876071506076,0.3721999999947018,0.8328739295853509,0.8129627950668334,0.28620000001324547,0.40162332906723025,0.9120294111675686,0.03137257695198059,0.04841143669618501,0.7208711560037401,31.193655700000818,0.13999999999999999,0.15994318181818182,352,1,0.6116,0.35703125,0,,,,0,0.0,31.193655700000818,8.162346299999626,11.026712800001405,0
9,fgsm_zero,1.620951888656616,0.37868888890478347,0.8200189458211263,0.8072413676261901,0.2883555555449592,0.4074948299937778,0.909443915494283,0.03137257695198059,0.04578806128170755,0.7155055057101779,31.181489700000384,0.16,0.17994318181818184,352,1,0.585,0.34296875,0,,,,0,0.0,31.181489700000384,7.866814999997587,11.172977099999116,0
10,fgsm_zero,1.6177684678819444,0.384422222216924,0.8113675306744046,0.8059159974839952,0.28904444444444444,0.41486509942478605,0.9093678651915656,0.03137257695198059,0.04400460748076439,0.7121958978970846,31.308210099999997,0.18,0.19994318181818183,352,1,0.598,0.3671875,0,,,,0,0.0,31.308210099999997,8.427517899999657,11.63840590000109,0
11,fgsm_zero,1.6093347124735515,0.38555555556085375,0.8024074157502916,0.8016604220178393,0.2883333333492279,0.4127581131511264,0.9077716554323833,0.03137257695198059,0.041531362436877356,0.7064214278962877,31.219333900000493,0.19999999999999998,0.21994318181818182,352,1,0.5838,0.34140625,0,,,,0,0.0,31.219333900000493,8.170082799999363,11.215256999999838,0
12,fgsm_zero,1.6203342482037015,0.3803777777936723,0.797803905804952,0.8022026522318522,0.28842222224871317,0.4130586785210503,0.9078719726774428,0.03137257695198059,0.040084863497813546,0.7032884510252211,30.87871300000188,0.21999999999999997,0.2399431818181818,352,1,0.603,0.36015625,0,,,,0,0.0,30.87871300000188,8.217198599999392,11.225965300000098,0
13,fgsm_zero,1.6102624806933934,0.3867111111058129,0.7011621348381043,0.7825723503218757,0.281955555539661,0.4052905981487698,0.9095294483184815,0.03137257695198059,0.036490986488262815,0.6901575973616706,31.091982999998436,0.24,0.2599431818181818,352,1,0.5852,0.33046875,0,,,,0,0.0,31.091982999998436,8.10664159999942,11.294269599999097,0
14,fgsm_zero,1.6293758118311563,0.3778222222487132,0.803006813844045,0.802851820702023,0.29162222222752043,0.41681764261987475,0.9073975671132406,0.03137257695198059,0.045850651209221945,0.716772323237525,31.43483820000256,0.26,0.2799431818181818,352,1,0.6018,0.36015625,0,,,,0,0.0,31.43483820000256,7.884190200002195,11.415830699999788,0
15,fgsm_zero,1.633265677579244,0.3769333333545261,0.7966849498748779,0.800808222272661,0.29166666667726304,0.4156447863101959,0.908156770324707,0.03137257695198059,0.04290795584718386,0.709892896938324,31.136774899998272,0.27999999999999997,0.2999431818181818,352,1,0.591,0.32109375,0,,,,0,0.0,31.136774899998272,8.389701700001751,11.470657900001243,0
16,fgsm_zero,1.6290857161627876,0.3812888888782925,0.7917320628166199,0.7982992102622986,0.2854222222328186,0.41573502552244396,0.908130851120419,0.03137257695198059,0.04073645293977526,0.7047941685782538,32.075106099997356,0.3,0.2800568181818182,352,1,0.5788,0.3625,0,,,,0,0.0,32.075106099997356,8.980806999999913,11.318243499998061,0
17,fgsm_zero,1.6016951554616292,0.3892888889100817,0.776646442190806,0.7919694559945001,0.288622222216924,0.42015589014689125,0.9074003672917684,0.03137257695198059,0.03768097912735409,0.6970789174821642,31.876812300000893,0.27999999999999997,0.2600568181818182,352,1,0.6128,0.33828125,0,,,,0,0.0,31.876812300000893,8.158569399998669,11.37760630000048,0
18,fgsm_zero,1.3754486143112183,0.48504444447623357,0.39925468370931017,0.6730569569905599,0.22948888887299432,0.27966519163979425,0.9109361888885498,0.03137257695198059,0.03114747370051013,0.6732962424596151,32.10530290000315,0.26,0.2400568181818182,352,1,0.5828,0.00234375,0,,,,0,0.0,32.10530290000315,8.614210299998376,12.529867600002035,0
19,fgsm_zero,0.5809364871978759,0.8123999999682109,0.018773505093653997,0.5067020413239797,0.3560444444550408,-0.7431071147123972,0.9134031659550137,0.03137257695198059,0.025351335257954067,0.6626221337530348,32.65362310000273,0.24,0.22005681818181821,352,1,0.4348,0.00078125,0,,,,0,0.0,32.65362310000273,8.469243100000313,11.472970399998303,0
20,fgsm_zero,0.573846682273017,0.8087111111270057,0.026204973246985012,0.5162785023053487,0.3926000000052982,-0.8542358923832576,0.9145429014629788,0.03137257695198059,0.0245070534421338,0.6675564907603794,31.8463969000004,0.22,0.20005681818181814,352,1,0.4916,0.25859375,0,,,,0,0.0,31.8463969000004,8.994551700001466,11.685962000003201,0
21,pgd2,1.5461515224880642,0.4146222222222222,nan,nan,nan,nan,nan,nan,nan,nan,43.436882900001365,0.2,0.18005681818181815,nan,nan,0.6412,0.3359375,1,21,7040,7040,0,0.0,43.436882900001365,8.595691800001077,11.631411900001694,0
22,pgd2,1.4531774365107217,0.44651111111111114,nan,nan,nan,nan,nan,nan,nan,nan,42.8949031000011,0.18000000000000002,0.16005681818181816,nan,nan,0.6664,0.34453125,0,21,7040,,0,0.0,42.8949031000011,8.746036500000628,11.70102009999755,0
