epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.618815416208903,0.3824,0.8059570460107591,0.8024861172888014,0.2905333333545261,0.41381549146970115,0.9081322443538242,0.03137257695198059,0.04369018255869547,0.7118302078035142,32.57479939999757,0.19999999999999998,0.21994318181818182,352,1,0.5784,0.3359375,0,,,,,0,0,0.0,32.57479939999757,8.703838999994332,11.526437900000019,0
12,fgsm_zero,1.6197710580825806,0.3796888888782925,0.8033332418017918,0.8010734643936157,0.29137777779897056,0.413269816520479,0.9077779788970948,0.03137257695198059,0.041573913011286,0.7065813007460701,32.83420759998262,0.21999999999999997,0.2399431818181818,352,1,0.5818,0.3546875,0,,,,,0,0,0.0,32.83420759998262,8.88685290000285,11.758836399996653,0
13,fgsm_zero,1.6209585327148437,0.38160000002649097,0.7995984167840746,0.8007632280985514,0.2892222222328186,0.41491148251427545,0.9057644002914429,0.03137257695198059,0.04213437745637364,0.7084857347700331,32.466812999977265,0.24,0.2599431818181818,352,1,0.6038,0.34609375,0,,,,,0,0,0.0,32.466812999977265,8.769397700001718,11.822504500014475,0
14,fgsm_zero,1.6307005104064942,0.3790444444550408,0.8038925722440083,0.7998469386100769,0.292844444460339,0.4170120035648346,0.907358736483256,0.03137257695198059,0.04223659851882193,0.7089554672665066,32.753965700016124,0.26,0.2799431818181818,352,1,0.5658,0.340625,0,,,,,0,0,0.0,32.753965700016124,9.095952699979534,11.980043300020043,0
15,fgsm_zero,1.63092683046129,0.37828888890478346,0.7995714550760057,0.7979644879235162,0.2882666666746139,0.416923922030131,0.9067128369755215,0.03137257694602013,0.041726133773724236,0.7078443629794651,32.469884499994805,0.27999999999999997,0.2999431818181818,352,1,0.5708,0.34140625,0,,,,,0,0,0.0,32.469884499994805,9.093727300001774,12.342553299997235,0
16,fgsm_zero,1.621936267428928,0.38317777778837414,0.7973371781349182,0.7977146161821154,0.2878,0.4176898062970903,0.9056963461558024,0.03137257694602013,0.04131430259346962,0.706379139720069,32.79663329999312,0.3,0.2800568181818182,352,1,0.5978,0.36171875,0,,,,,0,0,0.0,32.79663329999312,9.721988600009354,12.829952700005379,0
17,fgsm_zero,1.6140092135747275,0.3842888888835907,0.7941611305872599,0.7972144590271844,0.2899333333386315,0.41977903628349306,0.9063756061024136,0.03137257695198059,0.040198166438937186,0.7040878625869751,33.27598679999937,0.27999999999999997,0.2600568181818182,352,1,0.61,0.3671875,0,,,,,0,0,0.0,33.27598679999937,9.156480000005104,12.010286000004271,0
18,fgsm_zero,1.5889822548336452,0.3951777777777778,0.7851704954147339,0.791757666153378,0.291022222243415,0.4244136031097836,0.9067072101169162,0.03137257695198059,0.03927621092266507,0.7010533221880595,32.618093600001885,0.26,0.2400568181818182,352,1,0.616,0.3515625,0,,,,,0,0,0.0,32.618093600001885,8.963512000016635,11.41733799999929,0
19,fgsm_zero,1.5673361877441405,0.40073333331743877,0.7779899065971374,0.7860298386997647,0.2942222222381168,0.43125656260384454,0.9049796566857232,0.03137257695198059,0.037970899646812016,0.6979670859760708,32.36413560001529,0.24,0.22005681818181821,352,1,0.6,0.36640625,0,,,,,0,0,0.0,32.36413560001529,9.447930599999381,11.563671799987787,0
20,fgsm_zero,1.5432007106992933,0.4120444444338481,0.7674216931766934,0.7807823122554355,0.29135555556880105,0.43482938050164116,0.9055898404757182,0.03137257695198059,0.037596665226750904,0.6974004647784763,32.96330120001221,0.22,0.20005681818181814,352,1,0.6032,0.3609375,0,,,,,0,0,0.0,32.96330120001221,9.137974699988263,11.782444200012833,0
21,fgsm_then_pgd2_same_epoch_no_replay,1.4394650015936958,0.4517111111270057,0.6747216999530792,0.7563471664985021,0.288671875,0.4188204437494278,0.9066389034191767,0.03137257695198059,0.030373133470614752,0.6767075349887212,41.574425099999644,0.2,0.18005681818181815,352,1,0.6856,0.35546875,1,21,7100,,7100,292,0,0.0,41.574425099999644,9.273905000009108,11.996388800005661,0
22,pgd2,1.3880905052608914,0.4731111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.85270859999582,0.18000000000000002,0.16005681818181816,nan,nan,0.699,0.37578125,0,21,7100,,,0,0,0.0,43.85270859999582,9.935732300014934,12.244629399996484,0
23,pgd2,1.3485330207400852,0.48595555555555553,nan,nan,nan,nan,nan,nan,nan,nan,43.468607499991776,0.16000000000000003,0.14005681818181817,nan,nan,0.691,0.38046875,0,21,7100,,,0,0,0.0,43.468607499991776,9.056871599983424,11.697476000001188,0
24,pgd2,1.3117816111034817,0.5003777777777778,nan,nan,nan,nan,nan,nan,nan,nan,43.631568200013135,0.13999999999999996,0.12005681818181817,nan,nan,0.7214,0.38125,0,21,7100,,,0,0,0.0,43.631568200013135,8.737622000015108,11.951171599997906,0
25,pgd2,1.2774892384211223,0.5135333333333333,nan,nan,nan,nan,nan,nan,nan,nan,43.77124800000456,0.11999999999999997,0.10005681818181818,nan,nan,0.7344,0.378125,0,21,7100,,,0,0,0.0,43.77124800000456,8.884976200002711,12.131922400003532,0
26,pgd2,1.23750641585456,0.5270666666666667,nan,nan,nan,nan,nan,nan,nan,nan,43.51990579999983,0.09999999999999998,0.08005681818181817,nan,nan,0.7392,0.415625,0,21,7100,,,0,0,0.0,43.51990579999983,9.17833750002319,11.652126199973281,0
27,pgd2,1.184401679526435,0.5449555555555555,nan,nan,nan,nan,nan,nan,nan,nan,43.82998470001621,0.07999999999999997,0.06005681818181818,nan,nan,0.7696,0.44296875,0,21,7100,,,0,0,0.0,43.82998470001621,8.874882000003709,13.06080540001858,0
28,pgd2,1.1277619248284234,0.5640444444444445,nan,nan,nan,nan,nan,nan,nan,nan,44.36031439999351,0.059999999999999984,0.040056818181818186,nan,nan,0.7948,0.4421875,0,21,7100,,,0,0,0.0,44.36031439999351,9.906426300003659,12.465050300001167,0
29,pgd2,1.0533138191223144,0.5939777777777778,nan,nan,nan,nan,nan,nan,nan,nan,44.47781139999279,0.03999999999999999,0.020056818181818193,nan,nan,0.8168,0.459375,0,21,7100,,,0,0,0.0,44.47781139999279,9.695689100015443,12.39822610002011,0
30,pgd2,0.958429848935869,0.6278666666666667,nan,nan,nan,nan,nan,nan,nan,nan,44.02683109999634,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8304,0.47421875,0,21,7100,,,0,0,0.0,44.02683109999634,9.198927799996454,11.895693300000858,0
