epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.3442433241526284,0.13026666666799122,0.3081986468374729,0.5846896131409539,0.2273999999920527,0.2788804174158308,0.9145003008736504,0.03137257695198059,0.1785207482655843,0.8515176937845018,34.434075199998915,0.0,0.019943181818181818,352,1,0.277,0.1953125,0,,,,0,0.0,34.434075199998915,9.105925899988506,12.0324707999971,0
2,fgsm_zero,2.077036605665419,0.216022222243415,0.8690148291905722,0.8003563859621684,0.20468888889683617,0.2260899956067403,0.91786794523663,0.03137257695198059,0.07728361347251468,0.757951188299391,34.138674400004675,0.02,0.039943181818181815,352,1,0.3498,0.24453125,0,,,,0,0.0,34.138674400004675,9.009823700005654,12.02422760000627,0
3,fgsm_zero,1.990841930876838,0.2479333333465788,0.8797996729744805,0.8189994772275289,0.21355555554760827,0.2480889088206821,0.9207756914138794,0.03137257695198059,0.06197298863861296,0.7324827348285251,33.74088599999959,0.04,0.05994318181818181,352,1,0.3844,0.25859375,0,,,,0,0.0,33.74088599999959,8.503070799997658,11.653092599997763,0
4,fgsm_zero,1.9256772529390123,0.2714222222381168,0.8817906621403164,0.829220621893141,0.22746666667726304,0.27909407205051845,0.9210506485939026,0.03137257695198059,0.05856514717936516,0.7291880602094862,34.13133960000414,0.06,0.07994318181818182,352,1,0.4496,0.2875,0,,,,0,0.0,34.13133960000414,8.627294400008395,11.660837699993863,0
5,fgsm_zero,1.8718057179980807,0.29064444445504084,0.8795617993884617,0.8314128450393676,0.24357777779102324,0.3073966571384006,0.9227167218632168,0.03137257695198059,0.05539374550249841,0.7272141966289944,33.93408019999333,0.08,0.0999431818181818,352,1,0.4552,0.29453125,0,,,,0,0.0,33.93408019999333,8.722492899993085,12.28109659999609,0
6,fgsm_zero,1.8237891469319663,0.31066666666666665,0.87197345445421,0.8272213721063402,0.25006666667196487,0.3340214947541555,0.923542924255795,0.03137257695198059,0.053161663364039526,0.7261653229819404,34.049469500008854,0.09999999999999999,0.11994318181818181,352,1,0.4904,0.28828125,0,,,,0,0.0,34.049469500008854,8.60134979999566,11.681493600000977,0
7,fgsm_zero,1.7796460639529759,0.3253333333492279,0.8649817218886482,0.8225192686610752,0.26495555555820466,0.35884654473198785,0.923004229482015,0.03137257695198059,0.05375486535827319,0.7302576672236125,34.02927460000501,0.12,0.13994318181818183,352,1,0.5494,0.3140625,0,,,,0,0.0,34.02927460000501,8.591784499993082,11.639438500002143,0
8,fgsm_zero,1.7329036939620972,0.3397777778042687,0.8494643958091735,0.8145937916649713,0.27188888890478347,0.3724929138872359,0.9228338874499004,0.03137257695198059,0.05052046423223284,0.725197177335951,33.94600979999814,0.13999999999999999,0.15994318181818182,352,1,0.5486,0.33828125,0,,,,0,0.0,33.94600979999814,8.821791700000176,12.22782109999389,0
9,fgsm_zero,1.6973259998957315,0.3537333333465788,0.8357190156724718,0.8078944648530748,0.27815555555555554,0.3856246209197574,0.9225954781744216,0.03137257695198059,0.04769861012366083,0.719465197775099,34.158326400007354,0.16,0.17994318181818184,352,1,0.5718,0.3421875,0,,,,0,0.0,34.158326400007354,9.107123099995079,13.032746999990195,0
10,fgsm_zero,1.6766254437976413,0.36015555555025736,0.8224466000768873,0.8054011618614196,0.27984444443384804,0.3906319210847219,0.921133628877004,0.03137257695198059,0.044366118903954824,0.7119679350641038,34.31685380000272,0.18,0.19994318181818183,352,1,0.597,0.34609375,0,,,,0,0.0,34.31685380000272,8.449120499994024,11.797061899997061,0
11,fgsm_zero,1.6707042497634887,0.3626444444285499,0.8158460582945082,0.8062524939537048,0.284044444460339,0.398109365272522,0.9201181481467353,0.03137257695198059,0.043501377442148,0.71007864707311,33.79874640000344,0.19999999999999998,0.21994318181818182,352,1,0.5558,0.321875,0,,,,0,0.0,33.79874640000344,8.5101963999914,12.007785699999658,0
12,fgsm_zero,1.6648638930214776,0.3667111111164093,0.8094610491116841,0.805547415553199,0.28173333333863154,0.39715000890625846,0.9195707735485501,0.03137257695198059,0.041454602385229536,0.7051891666518317,34.08316229999764,0.21999999999999997,0.2399431818181818,352,1,0.551,0.33359375,0,,,,0,0.0,34.08316229999764,9.53427190000366,11.412239199999021,0
13,fgsm_zero,1.6624749986012777,0.366355555539661,0.8094541595670912,0.8033276539908515,0.28682222224341497,0.40213437880939906,0.9202645811186897,0.03137257695198059,0.042029242865244544,0.7068505057228937,33.508287299991935,0.24,0.2599431818181818,352,1,0.5794,0.33125,0,,,,0,0.0,33.508287299991935,8.535840700002154,11.428085999999894,0
