epoch,batch,global_step,lr,window_samples,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,label_pgd10_acc,label_pgd10_seconds,label_seed,label_batches,adaptive_gradient_cosine_drop,adaptive_gradient_sign_drop,adaptive_train_accuracy_rise,adaptive_train_loss_drop,adaptive_cosine_accuracy_divergence,relative_window,seed
23,340,8084,0.1407386363636364,2560,1.1062140852212905,0.60234375,0.0903743148315698,0.5643997341394424,0.1453125,0.2509833220392465,0.915851491689682,0.0313725769519805,0.0307873605750501,0.6798877388238906,0.1484375,0.3546444999519735,23008084,1,0.47571112210862343,0.13041344285011292,0.12578124999999996,0.25592937171459207,0.6014923721086234,2,23
23,352,8096,0.1400568181818181,1480,0.9382895733859088,0.6790540543762413,0.0255676165575513,0.5287322994825002,0.1277027027832495,0.0315349762504165,0.9143612110936964,0.0313725769519805,0.0385081214880621,0.6995029594447162,0.0,0.3591221999377012,23008096,1,0.1762152025123706,0.06743941637309825,0.07866342937624138,0.1679245118353817,0.254878631888612,3,23
24,20,8116,0.1389204545454545,2560,0.924567684531212,0.666796875,0.0419641949003562,0.5392344400286675,0.13984375,0.1604111078893765,0.9163377314805984,0.0313725769519805,0.0497555397450923,0.7225261211395264,0.0390625,0.3649805999593809,23008116,1,0.048410119931213594,0.0317414596676826,0.064453125,0.1539391130208968,0.1128632449312136,4,23
18,300,6284,0.2430113636363636,2560,1.5764993250370023,0.396484375,0.7714656919240952,0.7850840449333191,0.306640625,0.4436549007892608,0.9117953151464462,0.0313725769519805,0.0381719468161463,0.6996879547834396,0.3125,0.3540255000116303,42006284,1,0.013753023743629411,-0.0005968719720840232,0.0003906249999999778,0.0015594482421876776,0.014143648743629389,-10,42
18,320,6304,0.2418749999999999,2560,1.6024706423282624,0.396875,0.7606509238481521,0.788078710436821,0.28828125,0.4269009590148925,0.90100938975811,0.0313725769519805,0.0351416898891329,0.6921210080385208,0.2890625,0.354266699985601,42006304,1,0.019775328040123052,-0.0029946655035019143,0.0003906249999999778,-0.02597131729126012,0.02016595304012303,-9,42
18,340,6324,0.2407386363636363,2560,1.615277570486069,0.385546875,0.7614190101623535,0.7788243800401687,0.27421875,0.4194526761770248,0.9042364984750748,0.0313725769519805,0.0347206970676779,0.6896631687879562,0.25,0.3541729999706149,42006324,1,0.01814184784889228,0.00625966489315033,-0.010937499999999989,-0.038778245449066606,0.00720434784889229,-8,42
18,352,6336,0.2400568181818182,1480,1.523585345938399,0.4236486491319295,0.753195022247933,0.7879183604910567,0.2608108105691704,0.3807480913561744,0.9016399367435558,0.0313725769519805,0.0309481753086721,0.677183016893026,0.3984375,0.3561538000358268,42006336,1,0.0182706696761622,-0.00283431555773761,0.02755489913192949,0.05447342734079097,0.04582556880809169,-7,42
19,20,6356,0.2389204545454545,2560,1.5754980087280273,0.40234375,0.7589411526918411,0.7764343410730362,0.28515625,0.4408315524458885,0.9011622369289398,0.0313725769519805,0.0355200117453932,0.6937390774488449,0.328125,0.359847699990496,42006356,1,0.0024778574705123235,0.008649703860282854,0.005859375,0.001001316308975042,0.008337232470512324,-6,42
19,40,6376,0.2377840909090909,2560,1.5549674868583678,0.403515625,0.7426753520965577,0.7757614374160766,0.283203125,0.4284405291080475,0.9020083278417588,0.0313725769519805,0.033043972030282,0.6867128014564514,0.28125,0.3564951000735163,42006376,1,0.017975571751594477,0.009322607517242454,0.006640625000000011,0.021531838178634466,0.024616196751594488,-5,42
19,60,6396,0.2366477272727272,2560,1.574560296535492,0.398828125,0.7241891145706176,0.7662370294332504,0.293359375,0.4269962310791015,0.9026581019163132,0.0313725769519805,0.0319665112532675,0.6812166631221771,0.296875,0.3549457000335678,42006396,1,0.034752038121223516,0.01258735060691829,-0.003515625000000022,0.000937712192535356,0.031236413121223494,-4,42
19,80,6416,0.2355113636363636,2560,1.5581505239009856,0.40078125,0.7432514250278472,0.7748250514268875,0.281640625,0.4178201913833618,0.9117330074310304,0.0313725769519805,0.0312419902533292,0.6789088696241379,0.328125,0.3541469000047073,42006416,1,0.009943597220085754,0.0016092896461487038,-0.0015625000000000222,0.01640977263450627,0.008381097220085731,-3,42
19,100,6436,0.234375,2560,1.5234758615493775,0.40078125,0.7118214637041091,0.7677141964435578,0.30703125,0.4270063906908035,0.9057651698589324,0.0313725769519805,0.0317064714618027,0.6824003368616104,0.34375,0.3543274999829009,42006436,1,0.0314299613237381,0.008047240972518854,-0.0015625000000000222,0.0346746623516081,0.029867461323738076,-2,42
19,120,6456,0.2332386363636363,2560,1.4927362263202668,0.437890625,0.4237220898270607,0.6884093165397644,0.21953125,0.3406277820467949,0.9101003259420396,0.0313725769519805,0.0237953566946089,0.6547258764505386,0.1875,0.3537854000460356,42006456,1,0.31895326226949694,0.08641573488712306,0.037109375,0.06541429758071882,0.35606263726949694,-1,42
19,140,6476,0.2321022727272727,2560,1.188167494535446,0.55390625,0.1281446849927306,0.5838113397359848,0.156640625,0.243703144043684,0.9113478541374208,0.0313725769519805,0.0337961514480412,0.6871421307325363,0.03125,0.354314099997282,42006476,1,0.5960444295778871,0.183902856707573,0.15312500000000007,0.36679999232292193,0.7491694295778871,0,42
19,160,6496,0.230965909090909,2560,1.1683744341135025,0.57890625,0.0676626965403556,0.5627723932266235,0.131640625,0.2386749416589736,0.9132759302854538,0.0313725769519805,0.0388042514212429,0.696243765950203,0.0625,0.3540943000698462,42006496,1,0.6441587671637535,0.20346463620662691,0.17812499999999998,0.35510142743587503,0.8222837671637535,1,42
19,180,6516,0.2298295454545454,2560,1.135891425609589,0.58671875,0.0739722192287445,0.551451900601387,0.115234375,0.1778826400637626,0.9152862757444382,0.0313725769519805,0.0520833082497119,0.7261078894138336,0.0546875,0.3542385000037029,42006516,1,0.3497498705983162,0.1369574159383774,0.14882812499999998,0.3568448007106779,0.49857799559831617,2,42
19,200,6536,0.2286931818181817,2560,1.088860222697258,0.60078125,0.0251563460333272,0.5344656854867935,0.125,0.1675239095464348,0.9138500452041626,0.0313725769519805,0.0419363545253872,0.7065209358930588,0.015625,0.3541012000059709,42006536,1,0.1029883389594034,0.04934565424919124,0.046875,0.099307271838188,0.1498633389594034,3,42
19,220,6556,0.2275568181818181,2560,1.213332009315491,0.562890625,0.0503173301694914,0.5505287438631058,0.13671875,0.2360223084688186,0.9138359248638152,0.0313725769519805,0.043063461780548,0.7063739418983459,0.078125,0.3542128999251872,42006556,1,0.0236548890592531,0.012243649363517739,-0.016015624999999978,-0.0449575752019884,0.007639264059253123,4,42
20,280,6968,0.2041477272727272,2560,1.5247920334339142,0.413671875,0.7533894568681717,0.7701256036758423,0.289453125,0.447304005920887,0.9061950862407684,0.0313725769519805,0.0338099084794521,0.6845863163471222,0.28125,0.378119200002402,101006968,1,0.021307593584060647,0.011660128831863403,0.005468750000000022,0.03246011137962346,0.02677634358406067,-10,101
20,300,6988,0.2030113636363636,2560,1.5284749150276185,0.41328125,0.7722868829965591,0.7749149560928345,0.304296875,0.4343988507986068,0.90607670545578,0.0313725769519805,0.0389194697141647,0.7008569270372391,0.3125,0.3784198999637738,101006988,1,0.00241016745567324,0.005901968479156472,-0.0003906250000000333,0.013093400001525923,0.0020195424556732067,-9,101
20,320,7008,0.2018749999999999,2560,1.5247041225433349,0.408203125,0.7501757860183715,0.7786997646093369,0.31171875,0.4410066112875938,0.9013705164194108,0.0313725769519805,0.037360556051135,0.698168370127678,0.3125,0.3789032999193296,101007008,1,0.024521264433860823,0.002117159962654047,-0.005078124999999989,0.0037707924842835805,0.019443139433860834,-8,101
20,340,7028,0.2007386363636363,2560,1.5563945472240448,0.41484375,0.7550334692001343,0.7747425258159637,0.298046875,0.4479502946138382,0.9029482722282408,0.0313725769519805,0.0350427588447928,0.688734945654869,0.328125,0.3784109000116586,101007028,1,0.017253413796424866,0.0039572387933731745,0.0015625000000000222,-0.03160251379013057,0.018815913796424888,-7,101
20,352,7040,0.2000568181818181,1480,1.5648985675863318,0.4006756753534884,0.7834741002804524,0.7855801063614922,0.2945945949973287,0.4107509703249544,0.9017039411776776,0.0313725769519805,0.0397164450505295,0.7024561256975741,0.3125,0.3769812999526039,101007040,1,-0.028440631080318135,-0.010665150268657775,-0.012996199646511608,-0.040106534152417606,-0.04143683072682974,-6,101
21,20,7060,0.1989204545454545,2560,1.5071064472198483,0.426171875,0.7510612785816193,0.779637923836708,0.296875,0.4233615711331367,0.9045285701751709,0.0313725769519805,0.0345256420783698,0.6895192444324494,0.3515625,0.3712483999552205,101007060,1,0.003972190618514948,-0.004722967743873596,0.012890624999999989,0.02136846780777013,0.016862815618514937,-5,101
21,40,7080,0.1977840909090908,2560,1.4780217826366424,0.43125,0.7059849828481675,0.7642893731594086,0.29765625,0.4342230245471,0.9053304225206376,0.0313725769519805,0.0301293116994202,0.6760161429643631,0.359375,0.3592807999812066,101007080,1,0.04904848635196679,0.014410391449928284,0.017968750000000033,0.05045313239097604,0.06701723635196682,-4,101
21,60,7100,0.1966477272727272,2560,1.4399849057197571,0.4453125,0.567118838429451,0.7251142024993896,0.271484375,0.3988767355680466,0.9100577175617218,0.0313725769519805,0.0264644466340541,0.6645872175693512,0.3203125,0.3610373999690637,101007100,1,0.18394244015216832,0.05358556210994725,0.03046874999999999,0.08471921682357775,0.2144111901521683,-3,101
21,80,7120,0.1955113636363636,2560,1.3739721059799197,0.47890625,0.2912090808153152,0.6692641168832779,0.22734375,0.3398284159600734,0.9099682062864304,0.0313725769519805,0.0213993203826248,0.6373076975345612,0.296875,0.3543064000550657,101007120,1,0.4598521977663041,0.10547840893268579,0.052734375,0.13313434123992862,0.5125865727663041,-2,101
21,100,7140,0.194375,2560,1.214575505256653,0.5578125,0.1081667410209775,0.6019027948379516,0.171875,0.288094275444746,0.9124286860227584,0.0313725769519805,0.025514893233776,0.6499193578958511,0.140625,0.3541195000289008,101007140,1,0.59781824182719,0.16238657832145698,0.12656250000000002,0.2634462773799895,0.72438074182719,-1,101
21,120,7160,0.1932386363636363,2560,1.19260830283165,0.565234375,0.1116199998185038,0.6016859918832779,0.1875,0.3035789638757705,0.909696978330612,0.0313725769519805,0.028734322078526,0.6639153301715851,0.078125,0.3541887999745086,101007160,1,0.4554988386109472,0.12342821061611176,0.11992187499999996,0.24737660288810703,0.5754207136109472,0,101
21,140,7180,0.1921022727272727,2560,1.066907387971878,0.61015625,0.0280844448774587,0.541119909286499,0.12109375,0.1633652545511722,0.9097096920013428,0.0313725769519805,0.0281305730342865,0.6570990711450577,0.0078125,0.3540334000717848,101007180,1,0.2631246359378565,0.12814420759677891,0.13124999999999998,0.3070647180080417,0.3943746359378565,1,101
21,160,7200,0.190965909090909,2560,1.0151430249214173,0.631640625,0.023774354555644,0.532808831334114,0.126171875,0.1427685990929603,0.9111773341894148,0.0313725769519805,0.0340137408114969,0.6783907592296601,0.078125,0.354266699985601,101007200,1,0.0878456452628598,0.06909396350383756,0.07382812499999991,0.19943248033523564,0.16167377026285973,2,101
21,180,7220,0.1898295454545454,2560,1.020657566189766,0.63046875,0.0346969566773623,0.5497449457645416,0.119140625,0.1558389719575643,0.9177890956401824,0.0313725769519805,0.0338086082600057,0.6767966210842132,0.015625,0.3541219000471756,101007220,1,0.0734697843436152,0.05194104611873629,0.06523437500000007,0.17195073664188398,0.13870415934361527,3,101
21,200,7240,0.1886931818181818,2560,1.047130611538887,0.61875,0.0204903432633727,0.5366345897316933,0.1328125,0.1737953055649995,0.9165297359228134,0.0313725769519805,0.0350317878648638,0.6784160047769546,0.03125,0.3541200999170542,101007240,1,0.0142066134139896,0.01311035603284827,0.008593750000000067,0.019776776432991028,0.022800363413989666,4,101
18,20,6004,0.2589204545454545,2560,1.5650269448757173,0.41328125,0.7665284782648086,0.7926887720823288,0.258984375,0.4038597285747528,0.9075795710086824,0.0313725769519805,0.0367794854566454,0.6966133713722229,0.3515625,0.3666459999512881,202006004,1,0.0006623655557632668,-0.005027011036872864,0.012890624999999989,0.021981390907957588,0.013552990555763256,-10,202
18,40,6024,0.2577840909090909,2560,1.567904710769653,0.398046875,0.7639042228460312,0.7901823848485947,0.27890625,0.4301841259002685,0.9050917476415634,0.0313725769519805,0.0350737884640693,0.6903578907251358,0.3671875,0.356928399996832,202006024,1,0.0032866209745406882,-0.0025206238031387773,-0.0033044769957258913,0.01910362501402174,-1.785602118520302e-05,-9,202
18,60,6044,0.2566477272727273,2560,1.6309034883975984,0.373046875,0.7498326808214187,0.7839805752038955,0.298828125,0.4222165524959564,0.9104054987430572,0.0313725769519805,0.0327339940704405,0.6813364386558532,0.2890625,0.3550456999801099,202006044,1,0.01735816299915316,0.003681185841560408,-0.02734375,-0.043895152613923516,-0.00998558700084684,-8,202
18,80,6064,0.2555113636363637,2560,1.5756496965885165,0.4046875,0.7625392645597457,0.7950102657079696,0.286328125,0.411756657063961,0.9032959192991256,0.0313725769519805,0.0369664382189512,0.6975294589996338,0.359375,0.3540604999288916,202006064,1,0.003989213705062888,-0.0073485046625136885,0.006640624999999956,0.011358639195158338,0.010629838705062844,-7,202
18,100,6084,0.2543749999999999,2560,1.5353464841842652,0.41171875,0.7170966982841491,0.7736098170280457,0.28671875,0.4266986235976219,0.9097258448600768,0.0313725769519805,0.0330455022864043,0.6821818262338638,0.2890625,0.3545198999345302,202006084,1,0.046807524561882086,0.016572567820549056,0.010367398004274109,0.040303212404251276,0.057174922566156194,-6,202
18,120,6104,0.2532386363636363,2560,1.5901166677474976,0.397265625,0.7300504177808762,0.7840149104595184,0.2859375,0.4262051343917846,0.9091715723276138,0.0313725769519805,0.0321332048624753,0.6831033200025558,0.296875,0.3541975000407547,202006104,1,0.03248884677886954,0.006167474389076277,-0.007421874999999967,-0.022211956977844505,0.025066971778869573,-5,202
18,140,6124,0.2521022727272727,2560,1.5446219980716704,0.4078125,0.7141145467758179,0.7821655482053756,0.25390625,0.3925531193614006,0.9082211941480636,0.0313725769519805,0.0328104943037033,0.6849867105484009,0.3046875,0.3542692000046372,202006124,1,0.03571813404560087,0.0018493622541427834,0.009765625,0.03102769851684606,0.04548375904560087,-4,202
18,160,6144,0.2509659090909091,2560,1.525523978471756,0.4109375,0.6803267210721969,0.759436058998108,0.2796875,0.4235092043876648,0.91178680062294,0.0313725769519805,0.0312271027825772,0.681695282459259,0.28125,0.3539431999670341,202006144,1,0.049723696708679266,0.02454451620578757,0.006250000000000033,0.050125718116760476,0.0559736967086793,-3,202
18,180,6164,0.2498295454545454,2560,1.5213768780231476,0.415234375,0.4836437121033669,0.7260812371969223,0.267578125,0.367562198638916,0.9064617395401,0.0313725769519805,0.0234983587637543,0.6534886568784714,0.2890625,0.3541294999886304,202006164,1,0.23345298618078225,0.05608431100845335,0.007421874999999967,0.02324512004852286,0.24087486118078222,-2,202
18,200,6184,0.2486931818181817,2560,1.4541722297668458,0.447265625,0.3440030187368393,0.697404757142067,0.24375,0.3611403316259384,0.906866091489792,0.0313725769519805,0.0196544482372701,0.6260211527347564,0.171875,0.3546697000274434,202006184,1,0.37011152803897857,0.0762050598859787,0.03632812499999999,0.08117425441741943,0.40643965303897855,-1,202
18,220,6204,0.2475568181818181,2560,1.3137928664684295,0.51640625,0.0943305114284157,0.6074670374393463,0.193359375,0.2826946139335632,0.9113408505916596,0.0313725769519805,0.0256339222192764,0.6494189232587815,0.0546875,0.3541394000640139,202006204,1,0.5859962096437812,0.15196902155876169,0.10546874999999994,0.2117311120033265,0.6914649596437812,0,202
18,240,6224,0.2464204545454545,2560,1.1873039543628692,0.571875,0.046907625789754,0.5596555233001709,0.139453125,0.1742137361317873,0.9153235286474228,0.0313725769519805,0.036901347991079,0.6831803351640702,0.0234375,0.3540566000156104,202006224,1,0.4367360863136129,0.16642571389675143,0.15664062500000003,0.3340729236602784,0.5933767113136129,1,202
18,260,6244,0.2452840909090909,2560,1.2928683310747149,0.53359375,0.030519706744235,0.5654496729373932,0.148046875,0.2281650014221668,0.915860003232956,0.0313725769519805,0.032694598659873,0.6728650003671646,0.1015625,0.3542972999857738,202006244,1,0.3134833119926043,0.13195508420467372,0.08632812499999998,0.1613038986921309,0.3998114369926043,2,202
18,280,6264,0.2441477272727272,2560,1.212009572982788,0.55625,0.037017036229372,0.5593308985233307,0.1671875,0.1710757356137037,0.9191838830709458,0.0313725769519805,0.0321950256824493,0.6745211184024811,0.0625,0.3541005000006407,202006264,1,0.0573134751990437,0.048136138916015536,0.03984375000000007,0.10178329348564152,0.09715722519904377,3,202
18,300,6284,0.2430113636363636,2560,1.0777876913547515,0.602734375,0.0247140714433044,0.528649415075779,0.191015625,0.0416933953762054,0.9163048028945924,0.0313725769519805,0.0334554404951632,0.6813290625810623,0.0,0.3541629000101238,202006284,1,0.0221935543464496,0.03680025786161423,0.06914062500000007,0.21508063971996338,0.09133417934644966,4,202
