epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_random_uniform,2.295244072765774,0.12555555555290646,0.4956232979479763,0.6336693465974595,0.2947777777777778,0.2255837694538964,0.5982095831341213,0.0627451241016388,0.13563959148526192,0.8007896759880914,35.427868099999614,0.0,0.013295454545454548,352,1,0.2862,0.1671875,0,,,,0,0.0,35.427868099999614,9.499648800003342,11.835913399991114,0
2,fgsm_random_uniform,2.1464573554144963,0.19037777778042686,0.7964907905048795,0.7585575426949395,0.2569333333386315,0.22935429003503588,0.6033655875735813,0.0627451241016388,0.05141732636822594,0.6975483815511068,33.79505760001484,0.013333333333333334,0.02662878787878788,352,1,0.3046,0.18203125,0,,,,0,0.0,33.79505760001484,8.50251659998321,11.641370099998312,0
3,fgsm_random_uniform,2.1094059406280516,0.20242222221427494,0.7962206386036343,0.7683794316927592,0.2543111111164093,0.2534054589642419,0.6049813560485839,0.0627451241016388,0.03983570853206846,0.6697271303176879,33.75755820001359,0.02666666666666667,0.03996212121212121,352,1,0.3588,0.16484375,0,,,,0,0.0,33.75755820001359,8.628424300026381,11.743625500006601,0
4,fgsm_random_uniform,2.0701216146257186,0.21544444445768993,0.788137111430698,0.7730467841890123,0.27475555553966097,0.2767224163532257,0.6056394582854376,0.0627451241016388,0.03540739500588841,0.6602899906264411,34.04155449999962,0.04000000000000001,0.05329545454545455,352,1,0.414,0.19375,0,,,,0,0.0,34.04155449999962,8.73438039998291,11.99506640000618,0
5,fgsm_random_uniform,2.0345988586849635,0.23086666667726305,0.778710126124488,0.7723824904653761,0.28486666667726307,0.30302609113587275,0.6092586333592733,0.0627451241016388,0.03331020302044021,0.658185120010376,34.253203800006304,0.05333333333333334,0.06662878787878788,352,1,0.3866,0.1875,0,,,,0,0.0,34.253203800006304,8.859781499981182,11.558039199997438,0
6,fgsm_random_uniform,2.000631581603156,0.24280000001324548,0.7654950912157694,0.7706264888975355,0.29531111113760206,0.32168343713018627,0.6101026753531562,0.0627451241016388,0.03034118727478716,0.6523222187995911,33.74610200000461,0.06666666666666667,0.0799621212121212,352,1,0.4256,0.203125,0,,,,0,0.0,33.74610200000461,8.727922199992463,12.368002700008219,0
7,fgsm_random_uniform,1.9709539022021823,0.2527333333333333,0.7359795783784654,0.7636411501990424,0.3003333333465788,0.3349432514667511,0.6095873082796732,0.0627451241016388,0.025142589522732628,0.6344364391538831,34.65533909999067,0.08000000000000002,0.09329545454545456,352,1,0.4616,0.19296875,0,,,,0,0.0,34.65533909999067,8.930678800010355,12.185398300003726,0
8,fgsm_random_uniform,1.2777239391114976,0.5381333333545261,0.04387329535120063,0.5339555009841919,0.3505555555661519,-0.28458349358770585,0.5945196020020379,0.0627451241016388,0.06784850132067999,0.7474357640902202,36.064575099997455,0.09333333333333334,0.10662878787878789,352,1,0.5872,0.0015625,1,8,2504,2464,0,0.0,36.064575099997455,8.385785299993586,11.426653400005307,0
9,fgsm_random_uniform,1.1973234393649632,0.5738888888941871,0.10620015478034814,0.5477441857973735,0.3914666666931576,-0.27392562545140586,0.590169654835595,0.0627451241016388,0.0860654280172454,0.7861764093081156,33.88697590000811,0.10666666666666667,0.11996212121212123,352,1,0.4872,0.14375,0,8,2504,,0,0.0,33.88697590000811,8.61686139999074,11.58080080000218,0
10,fgsm_random_uniform,1.2833438801765442,0.5314444444444445,0.2040027862669693,0.5852959370507135,0.3028444444709354,-0.06669483941793442,0.5921339401457045,0.0627451241016388,0.07977568779786427,0.779664965332879,37.38667050001095,0.12,0.13329545454545455,352,1,0.4546,0.0,1,8,2504,3168,0,0.0,37.38667050001095,9.102111299987882,11.577211499999976,0
