epoch,train_adv_loss,train_adv_acc,epoch_seconds,lr_start,lr_end,val_clean_acc,val_fgsm_acc,val_pgd10_acc,balanced_score,monitor_batches
1,1.2361015563117133,0.5275111111111112,43.85911080008373,0.05,0.04750710227272728,0.7392,0.45703125,0.4109375,0.5282237993283412,10
2,1.2189719634797838,0.5329111111111111,43.617685699951835,0.0475,0.04500710227272728,0.7518,0.4421875,0.38671875,0.5107252844979496,10
