epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_random_uniform,2.2139991903940834,0.1645111111111111,0.7331703704728021,0.7489778635554843,0.2073555555568801,0.19425557962523565,0.6021641029251946,0.03137257695198059,0.12133336057133144,0.7953487772623697,32.82430940004997,0.0,0.013295454545454548,352,1,0.3208,0.23359375,0,,,,0,0.0,32.82430940004997,8.820128599996679,12.367521999985911,0
2,fgsm_random_uniform,1.9509081875483194,0.2628444444656372,0.9165792787869771,0.8555819424947103,0.19715555557145012,0.2445403278430303,0.6040571942541334,0.03137257695198059,0.07359277738200294,0.7559534653133816,32.315419999998994,0.013333333333333334,0.02662878787878788,352,1,0.4114,0.246875,0,,,,0,0.0,32.315419999998994,8.576800400041975,11.497681699926034,0
3,fgsm_random_uniform,1.8646534904691907,0.29066666668256125,0.9158075356801351,0.8619194356918335,0.21664444444179534,0.2959505554252201,0.6035551623238458,0.03137257694602013,0.06846785476207733,0.753217443063524,32.447899600025266,0.02666666666666667,0.03996212121212121,352,1,0.466,0.271875,0,,,,0,0.0,32.447899600025266,8.47343519993592,11.341269599972293,0
4,fgsm_random_uniform,1.7820700489679973,0.3214444444709354,0.9050932126892938,0.8552067765871684,0.2355111111164093,0.33441509269608394,0.6029030653635661,0.03137257695198059,0.06487713548673524,0.7505278169208103,32.21816940000281,0.04000000000000001,0.05329545454545455,352,1,0.5178,0.28671875,0,,,,0,0.0,32.21816940000281,8.695468200021423,11.518534699920565,0
5,fgsm_random_uniform,1.7017830750147502,0.34975555556085375,0.8915534901089138,0.8458026831097073,0.25164444443914624,0.36931386151313783,0.6004064367082383,0.03137257695198059,0.06246530744367176,0.748679708205329,32.40299179998692,0.05333333333333334,0.06662878787878788,352,1,0.5226,0.29609375,0,,,,0,0.0,32.40299179998692,8.526892199995928,11.282406499958597,0
6,fgsm_random_uniform,1.6357318009906345,0.3744222222275204,0.8777998715930515,0.8387133730676439,0.2592888888835907,0.38388947612444557,0.5983051047643025,0.03137257694602013,0.0604777531531122,0.7459760196050008,32.104170199949294,0.06666666666666667,0.0799621212121212,352,1,0.6152,0.33203125,0,,,,0,0.0,32.104170199949294,8.483892900054343,11.65659439994488,0
7,fgsm_random_uniform,1.5886939168082344,0.3912666666825612,0.8634421211454604,0.8301831365797254,0.26664444446563723,0.39746836072603864,0.596863242869907,0.03137257695198059,0.05682854343122906,0.7394343393113878,32.46899730002042,0.08000000000000002,0.09329545454545456,352,1,0.5954,0.3265625,0,,,,0,0.0,32.46899730002042,8.88591599999927,11.533104300033301,0
8,fgsm_random_uniform,1.5468228553560046,0.4096,0.8499588356971741,0.8234965033743117,0.2714888888941871,0.40867497924698726,0.5962193256907993,0.03137257695198059,0.05349092821611298,0.7335371318923103,32.47042269993108,0.09333333333333334,0.10662878787878789,352,1,0.6026,0.328125,0,,,,0,0.0,32.47042269993108,8.506329199997708,11.461556900059804,0
9,fgsm_random_uniform,1.5205410857730441,0.42055555555555557,0.8399542131106059,0.8194808002789815,0.27275555556615194,0.41467838905652366,0.5945942329936558,0.03137257695198059,0.051457634182108775,0.7301944107267592,32.327378100017086,0.10666666666666667,0.11996212121212123,352,1,0.6476,0.334375,0,,,,0,0.0,32.327378100017086,8.340417100000195,11.429250100045465,0
10,fgsm_random_uniform,1.4992724383036296,0.4274888889047835,0.8289012205441793,0.8137318124665154,0.2744000000026491,0.4190937421851688,0.5927401096132067,0.03137257695198059,0.04907736652361022,0.7252786967383491,32.17596660007257,0.12,0.13329545454545455,352,1,0.6324,0.3453125,0,,,,0,0.0,32.17596660007257,8.442184400046244,11.238869499997236,0
11,fgsm_random_uniform,1.4879520433213975,0.433622222243415,0.8184479192521837,0.8094502146402994,0.27686666666931575,0.42499598897827995,0.5915293812115987,0.03137257695198059,0.04811140504876773,0.7232175561057197,32.54284200002439,0.13333333333333333,0.1466287878787879,352,1,0.6422,0.353125,0,,,,0,0.0,32.54284200002439,8.273185200057924,11.496617599972524,0
12,fgsm_random_uniform,1.4814664218054878,0.4359111111164093,0.8124733439021641,0.8052170692973667,0.27646666667196484,0.42700198373794557,0.591712627251943,0.03137257695198059,0.046845597638024226,0.7211180789099799,32.068138299975544,0.14666666666666667,0.15996212121212122,352,1,0.6664,0.33984375,0,,,,0,0.0,32.068138299975544,8.263413300039247,11.340675299987197,0
13,fgsm_random_uniform,1.4803165617201064,0.4345777777671814,0.8054483348952399,0.8032654717657302,0.27882222221162584,0.4293410130712721,0.5901321462949117,0.03137257695198059,0.045507012189759145,0.7182543548266093,32.24912139994558,0.16000000000000003,0.17329545454545456,352,1,0.6514,0.3421875,0,,,,0,0.0,32.24912139994558,8.937582599930465,12.45773960009683,0
