epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_random_uniform,2.3006172432793512,0.11766666665871937,0.4840923867526154,0.6329741795751783,0.2881111111217075,0.20708152225282458,0.5988292672369215,0.0627451241016388,0.15296464886135525,0.8165339330355327,32.93546909998986,0.0,0.013295454545454548,352,1,0.2884,0.16484375,0,,,,0,0.0,32.93546909998986,8.672754300001543,11.562583800026914,0
2,fgsm_random_uniform,2.1519320230695937,0.18937777778307596,0.8107517540825738,0.7611931115150452,0.2482222222275204,0.22499016330507066,0.6062884455574883,0.0627451241016388,0.05212144509553909,0.7021646143065559,32.369886000000406,0.013333333333333334,0.02662878787878788,352,1,0.3148,0.165625,0,,,,0,0.0,32.369886000000406,8.761424199998146,11.580461299978197,0
3,fgsm_random_uniform,2.1047233512030705,0.20337777778572505,0.8027804001384311,0.7676258800612555,0.26459999998940364,0.25863353758388097,0.6088338945070902,0.0627451241016388,0.04002938173678186,0.6732368015077379,32.36711399999331,0.02666666666666667,0.03996212121212121,352,1,0.3444,0.18046875,0,,,,0,0.0,32.36711399999331,8.668224900000496,11.532408200000646,0
4,fgsm_random_uniform,2.0694866373697915,0.21837777779897055,0.792929278447893,0.7727966900189718,0.27304444445768994,0.2775347042772505,0.6072665201505025,0.0627451241016388,0.035323257664177155,0.6615446913083395,33.344653100008145,0.04000000000000001,0.05329545454545455,352,1,0.3876,0.20859375,0,,,,0,0.0,33.344653100008145,8.942468199995346,11.813296799984528,0
5,fgsm_random_uniform,2.032917570029365,0.23082222221427492,0.7805686204062567,0.7729492169062296,0.2886222222142749,0.3014379175186157,0.608419927183787,0.0627451241016388,0.03234903942743937,0.6548956183115642,32.82271569999284,0.05333333333333334,0.06662878787878788,352,1,0.363,0.19140625,0,,,,0,0.0,32.82271569999284,8.648428399988916,11.940942900022492,0
6,fgsm_random_uniform,2.0017898762596977,0.2413111111058129,0.7694309424188402,0.7704883659150865,0.294,0.3184804031213125,0.6069139891730414,0.0627451241016388,0.030336607251233525,0.6508139924897088,32.83765400000266,0.06666666666666667,0.0799621212121212,352,1,0.3986,0.2078125,0,,,,0,0.0,32.83765400000266,8.899811399984173,12.008135600015521,0
7,fgsm_random_uniform,1.9728304645962185,0.2537333333333333,0.7525630777782863,0.765438206799825,0.302622222243415,0.33469760887357924,0.6073125634405349,0.0627451241016388,0.02837666048473782,0.6467759813308716,32.987140100012766,0.08000000000000002,0.09329545454545456,352,1,0.4564,0.2140625,0,,,,0,0.0,32.987140100012766,8.67213520000223,11.589837199979229,0
8,fgsm_random_uniform,1.9495183445188735,0.2624444444391463,0.7335171631389195,0.7612337219450209,0.3120444444576899,0.35185443835258484,0.6092088657273187,0.0627451241016388,0.02594021082189348,0.6407454007996454,32.742972899985034,0.09333333333333334,0.10662878787878789,352,1,0.4902,0.2125,0,,,,0,0.0,32.742972899985034,8.54968190001091,11.767452900006901,0
9,pgd2_after_warning,1.90909095348782,0.2786888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.35491409999668,0.10666666666666667,0.11996212121212123,nan,nan,0.4906,0.21875,1,9,2896,2816,80,13.475449399993522,56.8303634999902,8.714307299989741,11.581132200022694,0
10,pgd2,1.882327387407091,0.2896444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.57506149998517,0.12,0.13329545454545455,nan,nan,0.5322,0.21640625,0,9,2896,,0,0.0,43.57506149998517,8.796562499977881,11.761608800006798,0
