epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.2238513000276354,0.1635111111217075,0.693975338768959,0.7273843146324158,0.21764444443914627,0.20053215172290803,0.9167180323812697,0.03137257694602013,0.1214848122186131,0.7891767785496182,33.43385739997029,0.0,0.019943181818181818,352,1,0.3132,0.22421875,0,,,,0,0.0,33.43385739997029,8.677864299970679,11.497310500009917,0
