epoch,method,train_adv_loss,train_adv_acc,gradalign_loss,val_clean_acc,val_pgd10_acc,core_training_seconds,online_monitor_seconds,clean_eval_seconds,pgd_monitor_seconds,lr_start,lr_end,fastadv_triggers_epoch,fastadv_triggers_total,pgd_training_batches_epoch,pgd_training_batches_total,pgd_remaining
1,gradalign,2.2031906244913735,0.17315555556085374,0.021812215861553946,0.3398,0.23671875,92.42942510001012,0.0,9.124728399998276,11.813325000010082,0.0,0.019943181818181818,0,0,0,0,0
2,gradalign,1.9853085170957778,0.2499777777724796,0.0021026178596334323,0.3802,0.2625,91.455220799995,0.0,8.950705199997174,12.160591899999417,0.02,0.039943181818181815,0,0,0,0,0
3,gradalign,1.9120431273566352,0.2738000000132455,0.0021765498175389236,0.4126,0.29609375,91.46241219999501,0.0,9.182031500007724,11.842984299990349,0.04,0.05994318181818181,0,0,0,0,0
4,gradalign,1.8311924994150797,0.30091111111111113,0.0024328688044101,0.4982,0.3015625,91.59812979999697,0.0,8.635910200013313,11.550765899999533,0.06,0.07994318181818182,0,0,0,0,0
5,gradalign,1.7621774471071032,0.3289333333598243,0.0026313933729711506,0.505,0.303125,91.39553720000549,0.0,8.484075899992604,11.990462400004617,0.08,0.0999431818181818,0,0,0,0,0
6,gradalign,1.7113964409510294,0.34775555555555554,0.0029603055368694993,0.5582,0.33359375,91.19830560000264,0.0,9.518583500001114,11.413299899999402,0.09999999999999999,0.11994318181818181,0,0,0,0,0
7,gradalign,1.672916161134508,0.36015555556085377,0.0033831673375020427,0.584,0.34609375,92.04286269999284,0.0,9.642953600006877,11.993616100007785,0.12,0.13994318181818183,0,0,0,0,0
8,gradalign,1.6409383717430963,0.3739333333439297,0.0034536086632145774,0.5984,0.35,91.28175130000454,0.0,8.669945200002985,11.49179390000063,0.13999999999999999,0.15994318181818182,0,0,0,0,0
9,gradalign,1.6293224645402697,0.3783111111164093,0.003712021140050557,0.6266,0.365625,91.51840830000583,0.0,8.886429100006353,11.8396747999941,0.16,0.17994318181818184,0,0,0,0,0
10,gradalign,1.6183805084016587,0.3818,0.003857722376452552,0.628,0.3546875,91.9291011000023,0.0,9.650354500001413,11.643128399999114,0.18,0.19994318181818183,0,0,0,0,0
11,gradalign,1.6204612378014458,0.3808444444338481,0.003948587839429577,0.5828,0.3546875,91.17359210000723,0.0,8.76172100000258,11.739960499995505,0.19999999999999998,0.21994318181818182,0,0,0,0,0
12,gradalign,1.6199280999501546,0.38142222221162586,0.004033253444151746,0.584,0.35390625,91.18130769999698,0.0,8.43966969999019,12.246068199994625,0.21999999999999997,0.2399431818181818,0,0,0,0,0
13,gradalign,1.6264124942355687,0.38111111111640933,0.004005904887740811,0.5818,0.3390625,91.57590309999068,0.0,9.032747799996287,12.018297300004633,0.24,0.2599431818181818,0,0,0,0,0
14,gradalign,1.6343079280853272,0.37791111110051473,0.004142828993168142,0.5698,0.34375,91.72667060000822,0.0,8.775081300002057,11.426643900005729,0.26,0.2799431818181818,0,0,0,0,0
15,gradalign,1.6350548563427396,0.37786666668256125,0.00408468995206058,0.5748,0.35,91.41028920000826,0.0,8.651225399997202,12.029297899993253,0.27999999999999997,0.2999431818181818,0,0,0,0,0
16,gradalign,1.6272995923995972,0.3787333333439297,0.004154426963710122,0.5964,0.35390625,91.62389440000698,0.0,9.00172780000139,11.799755300002289,0.3,0.2800568181818182,0,0,0,0,0
