epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
1,fgsm_zero,2.2199865112304686,0.16206666666931577,0.71323061659601,0.7378260603692797,0.2163777777698305,0.20099802379873064,0.9162962366845873,0.03137257695198059,0.11363582524524794,0.7833645011266073,34.948428499999864,0.0,0.019943181818181818,352,1,0.3466,0.2296875,0,,,,0,0.0,34.948428499999864,9.05849290000333,12.08112439999968,0
2,fgsm_zero,1.99201965675354,0.2473777777698305,0.9014429853333368,0.8437634820832146,0.21246666667726305,0.2518695012463464,0.9191207949002583,0.03137257695198059,0.060799040920204585,0.7320897978888617,33.177245999999286,0.02,0.039943181818181815,352,1,0.3852,0.2390625,0,,,,0,0.0,33.177245999999286,8.709047999996983,11.885915399994701,0
3,fgsm_zero,1.9132650370279949,0.2720666666613685,0.8981539368947347,0.8480208803706699,0.22695555556880104,0.2950161418279012,0.9179626145786709,0.03137257694602013,0.054746541533867515,0.7260686851501464,34.5425338999994,0.04,0.05994318181818181,352,1,0.4548,0.28046875,0,,,,0,0.0,34.5425338999994,8.506490199994005,11.589269800002512,0
4,fgsm_zero,1.832537188021342,0.3033555555820465,0.8843656942049662,0.8409321304851108,0.24715555555025737,0.33004192712571884,0.9171524505827162,0.03137257695198059,0.05319045773744583,0.726767347515954,33.131242499999644,0.06,0.07994318181818182,352,1,0.5032,0.29765625,0,,,,0,0.0,33.131242499999644,8.872259499999927,11.83395179999934,0
5,fgsm_zero,1.7605519385443793,0.3272000000026491,0.8689489791446262,0.8313405283080207,0.2642222222328186,0.36246339785787796,0.9150407316843668,0.03137257695198059,0.051681132944424946,0.7267597626474168,32.70685200000298,0.08,0.0999431818181818,352,1,0.4944,0.31015625,0,,,,0,0.0,32.70685200000298,8.77208889999747,11.730044699994323,0
6,fgsm_zero,1.7080728044721816,0.35026666668785944,0.8564551033973694,0.8258210198614332,0.27095555555025735,0.3773520770814684,0.9129536357455783,0.03137257695198059,0.05053933751781781,0.7258477727360195,33.104471799997555,0.09999999999999999,0.11994318181818181,352,1,0.5692,0.33046875,0,,,,0,0.0,33.104471799997555,10.235193599997729,14.05234339999879,0
7,fgsm_zero,1.6716293450249566,0.3598000000211928,0.8412502098931207,0.8166867164399889,0.2776,0.38854207078615827,0.9107058785650465,0.03137257695198059,0.04666379400160577,0.7178098676575555,32.37402429999929,0.12,0.13994318181818183,352,1,0.559,0.334375,0,,,,0,0.0,32.37402429999929,9.310335400004988,12.263425299999653,0
8,fgsm_zero,1.6415458472781712,0.3741999999841054,0.8295029799143473,0.8114912595325046,0.28208888887829253,0.4017676467789544,0.9090177661789788,0.03137257695198059,0.044293070741494495,0.7129487400160895,33.872022099996684,0.13999999999999999,0.15994318181818182,352,1,0.5372,0.33515625,0,,,,0,0.0,33.872022099996684,9.15247459999955,12.50171770000452,0
9,fgsm_zero,1.626791207546658,0.37986666668256125,0.8168590626716614,0.8073958819707234,0.28495555557674834,0.4069984718163808,0.9084366668277316,0.03137257695198059,0.04232087116705047,0.7093034887207879,34.355507000000216,0.16,0.17994318181818184,352,1,0.6122,0.3375,0,,,,0,0.0,34.355507000000216,9.060891400004039,12.596997599997849,0
10,fgsm_zero,1.615085763867696,0.38384444445504085,0.8071469453175862,0.8030146610048082,0.2872000000026491,0.41128406551678975,0.9072198194609749,0.03137257695198059,0.04113797971937391,0.7060172180705601,32.89932939999562,0.18,0.19994318181818183,352,1,0.5772,0.3296875,0,,,,0,0.0,32.89932939999562,8.905498699998134,11.418152400001418,0
11,fgsm_zero,1.6189467708587646,0.38195555556085375,0.8029011077562968,0.8011652686542935,0.29135555556615195,0.41322879572444493,0.9065111806551616,0.03137257695198059,0.041283692110909355,0.7068177566210428,31.702468500006944,0.19999999999999998,0.21994318181818182,352,1,0.573,0.3515625,0,,,,0,0.0,31.702468500006944,8.879787099998794,11.970810899998469,0
